scan_id,diameter_um,flow_mm_s,region,metric,n_geometry_valid,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D128_F07_V01,128,7,s1,real_mad,493,493,7,35333139.766578406,7451049.0061788987,196617320.35644296,493,0,0
D128_F07_V01,128,7,s1,left_mean,493,493,7,21123226.830147535,8630513.3312748466,50663188.561737917,493,0,0
D128_F07_V01,128,7,s1,left_median,493,493,7,14978558.907915452,3987216.1992760338,44153004.989459597,493,0,0
D128_F07_V01,128,7,s1,left_mad,493,493,7,9592752.7240388226,2316821.8440162325,24563885.342439927,493,0,0
D128_F07_V01,128,7,s1,right_mean,493,493,7,21445161.838652119,10448256.81365102,46971795.343614191,493,0,0
D128_F07_V01,128,7,s1,right_median,493,493,7,14676650.942391716,5035948.5890706368,39096530.390198849,493,0,0
D128_F07_V01,128,7,s1,right_mad,493,493,7,9502813.0841118582,1962430.6240461729,31220294.632187311,493,0,0
D128_F07_V01,128,7,s1,bg_mean,493,493,7,21406431.262515388,11718188.176894942,37442149.291567154,493,0,0
D128_F07_V01,128,7,s1,bg_median,493,493,7,14789081.897684775,6612442.8489011563,34362276.744834952,493,0,0
D128_F07_V01,128,7,s1,bg_mad,493,493,7,9857336.2540254369,4134913.484783561,20462909.418932803,493,0,0
D128_F07_V01,128,7,s2,z_local,493,493,7,4.0869688020703432,0.3647525694282201,18.867532510160057,493,0,0
D128_F07_V01,128,7,s2,real_minus_bg_mean,493,493,7,112105574.17950033,12082866.300552245,582949496.45996273,493,0,0
D128_F07_V01,128,7,s2,signed_asymmetry,493,493,7,-0.012433142262568891,-0.91701714878694707,0.87033986411239095,236,257,0
D128_F07_V01,128,7,s2,real_mean,493,493,7,134168472.59084226,34039659.499684788,604441993.34410572,493,0,0
D128_F07_V01,128,7,s2,real_median,493,493,7,76919789.372152746,21812605.577373579,270812071.70043796,493,0,0
D128_F07_V01,128,7,s2,real_mad,493,493,7,56280784.528250098,13234941.238265229,184148203.93524402,493,0,0
D128_F07_V01,128,7,s2,left_mean,493,493,7,21651783.383979294,12235670.24156115,40001529.901576184,493,0,0
D128_F07_V01,128,7,s2,left_median,493,493,7,15012781.49905207,6494794.2189611336,32665041.296331625,493,0,0
D128_F07_V01,128,7,s2,left_mad,493,493,7,10091232.92507901,4593219.9353581592,22167705.351160787,493,0,0
D128_F07_V01,128,7,s2,right_mean,493,493,7,21756059.798519235,10586866.995400816,39865940.207505487,493,0,0
D128_F07_V01,128,7,s2,right_median,493,493,7,14853442.262991739,6980662.4585517542,32876421.808975946,493,0,0
D128_F07_V01,128,7,s2,right_mad,493,493,7,10004075.995908387,4359688.3860303676,22698561.279113729,493,0,0
D128_F07_V01,128,7,s2,bg_mean,493,493,7,21892212.582118191,14936189.116823656,37694074.658410586,493,0,0
D128_F07_V01,128,7,s2,bg_median,493,493,7,15021934.241558066,8842744.8673111293,29433308.543415044,493,0,0
D128_F07_V01,128,7,s2,bg_mad,493,493,7,10187032.338401407,4955572.7250310685,18605396.95939732,493,0,0
D128_F07_V01,128,7,s3,z_local,493,493,7,3.7184909177233414,0.11809726033097555,12.875359225792637,493,0,0
D128_F07_V01,128,7,s3,real_minus_bg_mean,493,493,7,111548862.69765179,25522308.870362535,380185215.21040577,493,0,0
D128_F07_V01,128,7,s3,signed_asymmetry,493,493,7,-0.0057860976155386648,-0.78982327253890094,0.75135339210436447,242,251,0
D128_F07_V01,128,7,s3,real_mean,493,493,7,134210480.23122177,47117866.649249844,407797017.45576346,493,0,0
D128_F07_V01,128,7,s3,real_median,493,493,7,73330695.156299442,20086924.828257922,179255735.18103793,493,0,0
D128_F07_V01,128,7,s3,real_mad,493,493,7,53776019.102684125,14182196.096561719,129661140.8730568,493,0,0
D128_F07_V01,128,7,s3,left_mean,493,493,7,22357475.082506724,10645022.390323063,44114663.635265008,493,0,0
D128_F07_V01,128,7,s3,left_median,493,493,7,15659826.756706657,6601819.5305023789,34595711.736988015,493,0,0
D128_F07_V01,128,7,s3,left_mad,493,493,7,10312057.748255378,4461971.9924302185,20461526.196204938,493,0,0
D128_F07_V01,128,7,s3,right_mean,493,493,7,22344683.070539076,13245911.311807211,45509648.558208562,493,0,0
D128_F07_V01,128,7,s3,right_median,493,493,7,15776462.945110485,6296207.4569574567,31067556.754059315,493,0,0
D128_F07_V01,128,7,s3,right_mad,493,493,7,10274951.9789898,4265415.0948872287,20337623.180516802,493,0,0
D128_F07_V01,128,7,s3,bg_mean,493,493,7,22564943.914753757,15719262.212068567,43216233.534471363,493,0,0
D128_F07_V01,128,7,s3,bg_median,493,493,7,15675402.78733244,8357634.4012158653,27234606.301734645,493,0,0
D128_F07_V01,128,7,s3,bg_mad,493,493,7,10618901.922682758,6470417.1363298688,18753159.987359293,493,0,0
D128_F07_V01,128,7,s4,z_local,493,493,7,4.4342262569826438,0.31999948262057487,17.708608519765672,493,0,0
D128_F07_V01,128,7,s4,real_minus_bg_mean,493,493,7,140884248.00699121,33177376.398167759,801278338.5569582,493,0,0
D128_F07_V01,128,7,s4,signed_asymmetry,493,493,7,-0.0098139797729495121,-0.76477734634775241,0.81570029005381683,237,256,0
D128_F07_V01,128,7,s4,real_mean,493,493,7,165336270.78703943,55858789.513305947,823586877.69516969,493,0,0
D128_F07_V01,128,7,s4,real_median,493,493,7,87480355.329728052,27778657.183925331,282447715.62667322,493,0,0
D128_F07_V01,128,7,s4,real_mad,493,493,7,64114482.803910315,21340677.681626365,226339864.88418171,493,0,0
D128_F07_V01,128,7,s4,left_mean,493,493,7,22459867.939521175,11878977.765965659,40577756.090019435,493,0,0
D128_F07_V01,128,7,s4,left_median,493,493,7,15385812.468416909,6952566.4343430065,33084166.438832898,493,0,0
D128_F07_V01,128,7,s4,left_mad,493,493,7,10627971.295118967,4737695.0908956304,20916372.656233035,493,0,0
D128_F07_V01,128,7,s4,right_mean,493,493,7,22409311.577093039,14041695.859696476,55408558.354052059,493,0,0
D128_F07_V01,128,7,s4,right_median,493,493,7,15639855.063109545,7493206.7328099562,48287610.871659718,493,0,0
D128_F07_V01,128,7,s4,right_mad,493,493,7,10297830.474233141,4899150.6395190824,30965566.461305313,493,0,0
D128_F07_V01,128,7,s4,bg_mean,493,493,7,22626770.389545877,13626372.230021594,46240330.815378629,493,0,0
D128_F07_V01,128,7,s4,bg_median,493,493,7,15676550.65923202,8122438.8197780298,27564518.463405285,493,0,0
D128_F07_V01,128,7,s4,bg_mad,493,493,7,10679607.752967345,6335370.8729895717,20639212.439213522,493,0,0
D128_F07_V01,128,7,s5,z_local,493,493,7,4.7416147846096228,0.3326265011997937,23.507554249632694,493,0,0
D128_F07_V01,128,7,s5,real_minus_bg_mean,493,493,7,127504529.8367573,24666740.295250885,809565058.46991527,493,0,0
D128_F07_V01,128,7,s5,signed_asymmetry,493,493,7,-0.012688772271875016,-0.74151900200549459,0.70645460338786048,239,254,0
D128_F07_V01,128,7,s5,real_mean,493,493,7,149816724.78182289,45296233.049682193,831503785.14738297,493,0,0
D128_F07_V01,128,7,s5,real_median,493,493,7,90082660.238423333,24138704.796266556,403013013.95494318,493,0,0
D128_F07_V01,128,7,s5,real_mad,493,493,7,62354799.382122561,15334707.760545865,327156550.09162164,493,0,0
D128_F07_V01,128,7,s5,left_mean,493,493,7,22674450.080182619,12845957.097182328,42765521.023560822,493,0,0
D128_F07_V01,128,7,s5,left_median,493,493,7,15695944.134629169,6248919.6501578419,31849357.803090971,493,0,0
D128_F07_V01,128,7,s5,left_mad,493,493,7,10252945.560353201,3439326.3502488933,20982914.8890214,493,0,0
D128_F07_V01,128,7,s5,right_mean,493,493,7,22441086.848182034,13050845.809040146,45452779.583058491,493,0,0
D128_F07_V01,128,7,s5,right_median,493,493,7,15853807.470911391,6199157.7382546663,38026439.910923071,493,0,0
D128_F07_V01,128,7,s5,right_mad,493,493,7,10288221.723301077,4415988.129211314,21480432.582804471,493,0,0
D128_F07_V01,128,7,s5,bg_mean,493,493,7,22567850.264227003,15641530.380659649,37456048.14441435,493,0,0
D128_F07_V01,128,7,s5,bg_median,493,493,7,15689079.23932354,6839646.0056576841,29068675.430908669,493,0,0
D128_F07_V01,128,7,s5,bg_mad,493,493,7,10643896.946615204,5342162.3354328554,18026523.705925673,493,0,0
D128_F07_V01,128,7,s6,z_local,493,493,7,4.6921437548290283,0.32367127757570763,32.985926151757155,493,0,0
D128_F07_V01,128,7,s6,real_minus_bg_mean,493,493,7,109547900.7817449,23943316.578707032,599050200.94739103,493,0,0
D128_F07_V01,128,7,s6,signed_asymmetry,493,493,7,0.0096787306276415568,-1.0567893984877279,0.93747011586391849,251,242,0
D128_F07_V01,128,7,s6,real_mean,493,493,7,132543803.33920781,44217066.582924888,621944466.87645423,493,0,0
D128_F07_V01,128,7,s6,real_median,493,493,7,87825923.700302079,23227046.017759074,340755268.56952715,493,0,0
D128_F07_V01,128,7,s6,real_mad,493,493,7,55820323.221839525,10220384.174259823,214953369.78890055,493,0,0
D128_F07_V01,128,7,s6,left_mean,493,493,7,22770328.012444086,9371155.427889511,50922277.074286982,493,0,0
D128_F07_V01,128,7,s6,left_median,493,493,7,15844565.060345689,4827463.6054991502,43994825.617907397,493,0,0
D128_F07_V01,128,7,s6,left_mad,493,493,7,10215784.810061865,2989112.7291424647,28958816.647749517,493,0,0
D128_F07_V01,128,7,s6,right_mean,493,493,7,22753902.248402499,11145891.838241028,40600137.491522305,493,0,0
D128_F07_V01,128,7,s6,right_median,493,493,7,15941103.208209516,6048152.5556934858,36240785.826129772,493,0,0
D128_F07_V01,128,7,s6,right_mad,493,493,7,10303109.306932421,2730854.5681392848,25320007.737347908,493,0,0
D128_F07_V01,128,7,s6,bg_mean,493,493,7,23096227.519549515,12588327.097241821,37239651.581012659,493,0,0
D128_F07_V01,128,7,s6,bg_median,493,493,7,15949358.342389405,6209253.8730681175,29195976.615900602,493,0,0
D128_F07_V01,128,7,s6,bg_mad,493,493,7,10652973.07608694,4294841.7111380398,19744489.696142048,493,0,0
D128_F07_V01,128,7,s36,z_local,493,493,7,4.2591466845975923,1.1064070787673856,11.239026685437571,493,0,0
D128_F07_V01,128,7,s36,real_minus_bg_mean,493,493,7,129693917.39106633,43773395.044523045,455411592.71384555,493,0,0
D128_F07_V01,128,7,s36,signed_asymmetry,493,493,7,-0.0094190314294380906,-0.39699143351624372,0.48197351797713833,236,257,0
D128_F07_V01,128,7,s36,real_mean,493,493,7,152173745.36787584,64084766.230497606,477614689.83054024,493,0,0
D128_F07_V01,128,7,s36,real_median,493,493,7,83117558.38378872,31231133.953992844,194215242.03224793,493,0,0
D128_F07_V01,128,7,s36,real_mad,493,493,7,61805698.232730925,22861758.792030368,146358908.59111851,493,0,0
D128_F07_V01,128,7,s36,left_mean,493,493,7,22631002.992966667,15821736.520086667,37293146.445405059,493,0,0
D128_F07_V01,128,7,s36,left_median,493,493,7,15527870.427626843,10670055.061610291,25484070.711132642,493,0,0
D128_F07_V01,128,7,s36,left_mad,493,493,7,10709507.952257348,7133825.5717917904,17002624.39675729,493,0,0
D128_F07_V01,128,7,s36,right_mean,493,493,7,22744699.421182014,16104472.682836242,43905119.893749192,493,0,0
D128_F07_V01,128,7,s36,right_median,493,493,7,15793013.435817515,9661537.089797819,30003172.550846417,493,0,0
D128_F07_V01,128,7,s36,right_mad,493,493,7,10713466.803236052,6623963.6276614852,20296323.888341524,493,0,0
D128_F07_V01,128,7,s36,bg_mean,493,493,7,22585961.901078574,16834645.840902351,40599434.772175707,493,0,0
D128_F07_V01,128,7,s36,bg_median,493,493,7,15595959.913332092,11797195.197731661,28416895.276478577,493,0,0
D128_F07_V01,128,7,s36,bg_mad,493,493,7,10768590.907950293,7692521.7695718994,19041285.163724769,493,0,0
D128_F07_V01,128,7,t01,z_local,493,493,7,2.724588888359182,0.27378191604514596,9.4330339531642338,493,0,0
D128_F07_V01,128,7,t01,real_minus_bg_mean,493,493,7,74077716.64822337,13206433.900880728,241413712.99247366,493,0,0
D128_F07_V01,128,7,t01,signed_asymmetry,493,493,7,0.00031125386599479405,-0.77099034270619682,0.63067187919699819,248,245,0
D128_F07_V01,128,7,t01,real_mean,493,493,7,97548550.904858097,38870867.78468249,263254559.1111041,493,0,0
D128_F07_V01,128,7,t01,real_median,493,493,7,60403743.383139662,19536470.02069509,156262439.10982946,493,0,0
D128_F07_V01,128,7,t01,real_mad,493,493,7,42834346.101760097,15373621.165916488,113290215.07325071,493,0,0
D128_F07_V01,128,7,t01,left_mean,493,493,7,23507134.718308926,13469012.549513668,39638765.605540358,493,0,0
D128_F07_V01,128,7,t01,left_median,493,493,7,16076531.520953992,7411042.0906582782,33553018.425386723,493,0,0
D128_F07_V01,128,7,t01,left_mad,493,493,7,10724408.573490452,4653785.9368983703,20331796.925188888,493,0,0
D128_F07_V01,128,7,t01,right_mean,493,493,7,23778161.495030422,15100509.631725105,36638386.405974597,493,0,0
D128_F07_V01,128,7,t01,right_median,493,493,7,16250186.369315678,6808929.5209685378,30155994.290555645,493,0,0
D128_F07_V01,128,7,t01,right_mad,493,493,7,11110396.475064341,4973679.8396157129,20023977.111139301,493,0,0
D128_F07_V01,128,7,t01,bg_mean,493,493,7,23794563.156759366,17705047.572647553,36796929.743370429,493,0,0
D128_F07_V01,128,7,t01,bg_median,493,493,7,16316268.826131368,10100105.082114594,24888598.60867716,493,0,0
D128_F07_V01,128,7,t01,bg_mad,493,493,7,11181003.916073438,6723517.4501519045,17552383.019855432,493,0,0
D128_F07_V01,128,7,t02,z_local,493,493,7,2.1258108701605822,0.030247633159823362,7.0714134121387549,493,0,0
D128_F07_V01,128,7,t02,real_minus_bg_mean,493,493,7,59168239.418303527,5837299.7499778457,199225157.41554961,493,0,0
D128_F07_V01,128,7,t02,signed_asymmetry,493,493,7,0.0045074936389269604,-0.72585729589965498,0.61806093909787818,251,242,0
D128_F07_V01,128,7,t02,real_mean,493,493,7,83164189.473139733,30330518.773392901,220799353.90711194,493,0,0
D128_F07_V01,128,7,t02,real_median,493,493,7,52200734.122623734,17474001.098175365,108383806.99796493,493,0,0
D128_F07_V01,128,7,t02,real_mad,493,493,7,37070623.203249045,10715411.143244376,88777273.176007867,493,0,0
D128_F07_V01,128,7,t02,left_mean,493,493,7,24138027.330538128,14856234.129843036,37374529.849474378,493,0,0
D128_F07_V01,128,7,t02,left_median,493,493,7,16667030.467550255,7214333.4359016716,28486053.810771178,493,0,0
D128_F07_V01,128,7,t02,left_mad,493,493,7,11243067.32255074,5422803.6735338243,21085681.317387592,493,0,0
D128_F07_V01,128,7,t02,right_mean,493,493,7,24226615.579059266,14670665.672710393,39593289.925922208,493,0,0
D128_F07_V01,128,7,t02,right_median,493,493,7,16733893.709940156,8368699.1174453646,30656432.712850064,493,0,0
D128_F07_V01,128,7,t02,right_mad,493,493,7,11327895.297781259,5003799.6390640754,22086526.3801063,493,0,0
D128_F07_V01,128,7,t02,bg_mean,493,493,7,24354047.076648805,16839791.955818292,33769762.134226687,493,0,0
D128_F07_V01,128,7,t02,bg_median,493,493,7,16615281.295399418,10429368.796132492,27098402.622267772,493,0,0
D128_F07_V01,128,7,t02,bg_mad,493,493,7,11513809.791322615,7250913.9630271178,19618314.536060374,493,0,0
D128_F07_V01,128,7,t03,z_local,493,493,7,1.634635387706127,0.17408420429042479,5.8867496707633133,493,0,0
D128_F07_V01,128,7,t03,real_minus_bg_mean,493,493,7,46844321.771955177,9496242.4284370132,197768566.75607523,493,0,0
D128_F07_V01,128,7,t03,signed_asymmetry,493,493,7,-0.033019356004085045,-0.56558401295834482,0.59322932965016106,222,271,0
D128_F07_V01,128,7,t03,real_mean,493,493,7,71851541.27173458,32205541.915334344,221726626.31798282,493,0,0
D128_F07_V01,128,7,t03,real_median,493,493,7,45315715.275786273,20183255.349262211,115396995.4099053,493,0,0
D128_F07_V01,128,7,t03,real_mad,493,493,7,31433531.154001173,11397053.417869933,88222087.486548975,493,0,0
D128_F07_V01,128,7,t03,left_mean,493,493,7,23932249.957812589,14275495.42957304,39696452.357990041,493,0,0
D128_F07_V01,128,7,t03,left_median,493,493,7,16640232.857122792,8505445.8562811408,28880526.770360202,493,0,0
D128_F07_V01,128,7,t03,left_mad,493,493,7,11191091.957945576,5771780.4158357698,21095396.6014577,493,0,0
D128_F07_V01,128,7,t03,right_mean,493,493,7,24792127.321383182,14568969.299074218,41639617.397910841,493,0,0
D128_F07_V01,128,7,t03,right_median,493,493,7,17136958.435030144,7292195.4210192459,31661599.473767471,493,0,0
D128_F07_V01,128,7,t03,right_mad,493,493,7,11551586.884862032,3381927.4536906816,21962933.297538865,493,0,0
D128_F07_V01,128,7,t03,bg_mean,493,493,7,24442569.933420736,16954597.960284837,33239808.076913562,493,0,0
D128_F07_V01,128,7,t03,bg_median,493,493,7,16795059.455163315,9575398.5107807964,25266038.869953874,493,0,0
D128_F07_V01,128,7,t03,bg_mad,493,493,7,11645738.438492905,6144796.4461077927,18232014.511834294,493,0,0
D128_F07_V01,128,7,t04,z_local,493,493,7,1.4046412947029223,-0.063907164716061213,5.7080797088021589,492,1,0
D128_F07_V01,128,7,t04,real_minus_bg_mean,493,493,7,36423276.469606407,4434606.483685609,107000842.78211193,493,0,0
D128_F07_V01,128,7,t04,signed_asymmetry,493,493,7,-0.010830195811073981,-0.65166413352671582,0.57491238960822744,235,258,0
D128_F07_V01,128,7,t04,real_mean,493,493,7,60092157.091944419,28930050.996891275,134842536.14275241,493,0,0
D128_F07_V01,128,7,t04,real_median,493,493,7,40245787.523946106,16609191.792889168,101029734.11315602,493,0,0
D128_F07_V01,128,7,t04,real_mad,493,493,7,28011231.175957181,11043347.454942297,68593892.971533552,493,0,0
D128_F07_V01,128,7,t04,left_mean,493,493,7,24246970.590011936,12752161.914825369,37319924.417419121,493,0,0
D128_F07_V01,128,7,t04,left_median,493,493,7,16614088.835128346,8707392.113336971,29765189.257481128,493,0,0
D128_F07_V01,128,7,t04,left_mad,493,493,7,11124235.862223335,4979310.5494116116,21179110.010044686,493,0,0
D128_F07_V01,128,7,t04,right_mean,493,493,7,24327259.360879693,14868822.389614573,39055215.10114155,493,0,0
D128_F07_V01,128,7,t04,right_median,493,493,7,16606979.46428618,8941253.4374295156,30315826.060340691,493,0,0
D128_F07_V01,128,7,t04,right_mad,493,493,7,11363268.808807198,5869551.71063325,22474640.900321443,493,0,0
D128_F07_V01,128,7,t04,bg_mean,493,493,7,24495444.513205666,17014696.054846395,36137647.268124901,493,0,0
D128_F07_V01,128,7,t04,bg_median,493,493,7,16782482.317060139,9267746.3199280966,26556145.699745074,493,0,0
D128_F07_V01,128,7,t04,bg_mad,493,493,7,11412308.120791188,6688091.7378273001,20268114.610805862,493,0,0
D128_F07_V01,128,7,t05,z_local,493,493,7,1.1351939292063191,-0.19183663434414988,4.697277440136614,488,5,0
D128_F07_V01,128,7,t05,real_minus_bg_mean,493,493,7,29128393.511475708,-2032698.9194307141,91275153.919279367,492,1,0
D128_F07_V01,128,7,t05,signed_asymmetry,493,493,7,-0.030280549592271114,-0.72395944915262311,0.69508041358830486,225,268,0
D128_F07_V01,128,7,t05,real_mean,493,493,7,53743448.632358253,25150071.888170782,116904565.16754645,493,0,0
D128_F07_V01,128,7,t05,real_median,493,493,7,35867837.52327431,14463053.500094743,89566123.352809563,493,0,0
D128_F07_V01,128,7,t05,real_mad,493,493,7,23968740.016688615,9500428.1677038297,59415211.565732718,493,0,0
D128_F07_V01,128,7,t05,left_mean,493,493,7,23982649.569602996,14174686.703448381,36771180.966791652,493,0,0
D128_F07_V01,128,7,t05,left_median,493,493,7,16410873.875490226,7709461.1585159851,29314639.389064476,493,0,0
D128_F07_V01,128,7,t05,left_mad,493,493,7,11065029.566579599,4975054.6743128356,22769986.064064138,493,0,0
D128_F07_V01,128,7,t05,right_mean,493,493,7,24391713.936734658,14676809.167062983,42946142.60607221,493,0,0
D128_F07_V01,128,7,t05,right_median,493,493,7,16848053.174642146,8241746.3496673731,34575595.200239688,493,0,0
D128_F07_V01,128,7,t05,right_mad,493,493,7,11390267.580060799,5185878.5053212522,23515369.456543177,493,0,0
D128_F07_V01,128,7,t05,bg_mean,493,493,7,24492119.159680415,17249451.100232113,34760519.555422112,493,0,0
D128_F07_V01,128,7,t05,bg_median,493,493,7,16867830.63598701,9747146.0097999424,26661880.543916125,493,0,0
