diameter_um,region,metric,input_table,value_column,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01,flow03,flow05,flow07,flow10
285,t05,bg_mean,local_contrast_profiles.csv,median,5,0,23434422.453563694,22346431.143212363,25970375.447198547,5,0,0,23266243.890681367,23434422.453563694,23820470.208188623,25970375.447198547,22346431.143212363
285,t05,bg_median,local_contrast_profiles.csv,median,5,0,16159981.917280717,15232072.651068129,17724276.504036833,5,0,0,15892306.929909945,16159981.917280717,16308391.867130224,17724276.504036833,15232072.651068129
285,t05,left_mad,local_contrast_profiles.csv,median,5,0,11033207.861937191,10600702.599994607,12168901.704503132,5,0,0,11033207.861937191,11004756.064893439,11171676.439758185,12168901.704503132,10600702.599994607
285,t05,left_mean,local_contrast_profiles.csv,median,5,0,23238591.116312113,22119704.764780141,25933460.812333424,5,0,0,23135250.05215776,23238591.116312113,23879795.801241115,25933460.812333424,22119704.764780141
285,t05,left_median,local_contrast_profiles.csv,median,5,0,16131784.208370535,15286808.194744449,17652737.376341872,5,0,0,16131784.208370535,16000513.691870283,16280761.991129257,17652737.376341872,15286808.194744449
285,t05,real_mad,local_contrast_profiles.csv,median,5,0,15667401.866532968,15240504.888598772,15958274.817755496,5,0,0,15741486.275945891,15667401.866532968,15528015.052172678,15958274.817755496,15240504.888598772
285,t05,real_mean,local_contrast_profiles.csv,median,5,0,33519052.115731709,32810256.018566646,34153504.870900624,5,0,0,33480623.049332391,33744171.226528466,33519052.115731709,34153504.870900624,32810256.018566646
285,t05,real_median,local_contrast_profiles.csv,median,5,0,22745686.587960307,22018954.098854385,22902412.981067225,5,0,0,22745686.587960307,22902412.981067225,22477012.494602881,22880785.987820879,22018954.098854385
285,t05,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,9789828.7830311824,8124169.4860641398,10523717.698410047,5,0,0,10379858.823451221,9789828.7830311824,9399478.15649027,8124169.4860641398,10523717.698410047
285,t05,right_mad,local_contrast_profiles.csv,median,5,0,11230253.710927818,10542692.944349024,12229975.775068805,5,0,0,10969876.258244736,11230253.710927818,11331897.465557512,12229975.775068805,10542692.944349024
285,t05,right_mean,local_contrast_profiles.csv,median,5,0,23887891.798137292,22475664.618271567,25902007.110600341,5,0,0,23189796.735619895,23887891.798137292,23957311.057886325,25902007.110600341,22475664.618271567
285,t05,right_median,local_contrast_profiles.csv,median,5,0,16416016.42743602,15359988.179836573,17723820.461118482,5,0,0,15702867.014346531,16416016.42743602,16424143.515186016,17723820.461118482,15359988.179836573
285,t05,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.005733564928919313,-0.016545676546064651,0.0023827452701904671,1,4,0,0.0023827452701904671,-0.016545676546064651,-0.005733564928919313,-0.003910384735231396,-0.010264356799220057
285,t05,z_local,local_contrast_profiles.csv,median,5,0,0.39962694257737452,0.32110818931287621,0.44854747916745108,5,0,0,0.43094373576941225,0.39962694257737452,0.37787991453885034,0.32110818931287621,0.44854747916745108
285,t06,bg_mad,local_contrast_profiles.csv,median,5,0,11054840.993253855,10494036.340896213,11962635.546308942,5,0,0,11023139.388252463,11054840.993253855,11103318.615105741,11962635.546308942,10494036.340896213
285,t06,bg_mean,local_contrast_profiles.csv,median,5,0,23391688.394637831,22232339.718299165,25302810.681256838,5,0,0,23213838.667361189,23391688.394637831,23544201.011362024,25302810.681256838,22232339.718299165
285,t06,bg_median,local_contrast_profiles.csv,median,5,0,15990541.675282225,15234502.366513282,17382380.640604764,5,0,0,15895269.208084241,15996166.54243001,15990541.675282225,17382380.640604764,15234502.366513282
285,t06,left_mad,local_contrast_profiles.csv,median,5,0,10953530.088125501,10327643.824189439,11878597.78357962,5,0,0,10721700.175856311,11095621.545365434,10953530.088125501,11878597.78357962,10327643.824189439
285,t06,left_mean,local_contrast_profiles.csv,median,5,0,23376570.481639624,22204264.922951322,25495513.139625594,5,0,0,23003569.637997214,23585420.406702388,23376570.481639624,25495513.139625594,22204264.922951322
285,t06,left_median,local_contrast_profiles.csv,median,5,0,15782264.387329858,15137034.452605296,17341803.245493971,5,0,0,15736825.671753952,16123266.771850687,15782264.387329858,17341803.245493971,15137034.452605296
285,t06,real_mad,local_contrast_profiles.csv,median,5,0,14385972.970833041,13817939.075184286,14850312.596712353,5,0,0,14242775.468616098,14385972.970833041,14440355.799071869,14850312.596712353,13817939.075184286
285,t06,real_mean,local_contrast_profiles.csv,median,5,0,30732400.833323125,29803003.147389367,31563132.099649198,5,0,0,30583390.546623662,31038806.165203117,30732400.833323125,31563132.099649198,29803003.147389367
285,t06,real_median,local_contrast_profiles.csv,median,5,0,20747489.899108972,20200496.805275697,21655324.257288516,5,0,0,20305597.10024434,21017856.482774965,20747489.899108972,21655324.257288516,20200496.805275697
285,t06,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,7316783.8850941323,5926930.4221556261,7762748.9872381147,5,0,0,7316783.8850941323,7392498.1218868326,6972476.461378146,5926930.4221556261,7762748.9872381147
285,t06,right_mad,local_contrast_profiles.csv,median,5,0,11058824.51294791,10475992.410511877,12153256.395461805,5,0,0,11058824.51294791,10963779.449118052,11063081.676117294,12153256.395461805,10475992.410511877
285,t06,right_mean,local_contrast_profiles.csv,median,5,0,23514105.053305287,22323862.860127356,25613211.086347185,5,0,0,23514105.053305287,23370714.874059305,23599206.263095886,25613211.086347185,22323862.860127356
285,t06,right_median,local_contrast_profiles.csv,median,5,0,15950752.401061304,15223152.399172083,17623774.705644488,5,0,0,15950752.401061304,15843040.886016592,16191823.869905593,17623774.705644488,15223152.399172083
285,t06,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.0052502137217451967,-0.013014884524873122,0.0091512833644584058,2,3,0,-0.013014884524873122,0.0091512833644584058,-0.0052502137217451967,-0.010565110316260951,0.0027948932156900384
285,t06,z_local,local_contrast_profiles.csv,median,5,0,0.30223608135213242,0.21901951209549547,0.32479029238039581,5,0,0,0.29610003558885117,0.31251819895629807,0.30223608135213242,0.21901951209549547,0.32479029238039581
285,t07,bg_mad,local_contrast_profiles.csv,median,5,0,11124814.829667911,10641239.369048517,12062040.260053501,5,0,0,11089184.315605421,11124814.829667911,11183698.961653467,12062040.260053501,10641239.369048517
285,t07,bg_mean,local_contrast_profiles.csv,median,5,0,23603801.540790502,22420337.114817023,25556839.064669032,5,0,0,23152919.119206998,23603801.540790502,23875093.923837628,25556839.064669032,22420337.114817023
285,t07,bg_median,local_contrast_profiles.csv,median,5,0,15930315.501450375,15246500.800868161,17235210.175435364,5,0,0,15869011.190779669,15930315.501450375,16101242.489312656,17235210.175435364,15246500.800868161
285,t07,left_mad,local_contrast_profiles.csv,median,5,0,11106060.236094635,10541297.166078223,11948585.83557898,5,0,0,10975483.655747641,11157226.077458743,11106060.236094635,11948585.83557898,10541297.166078223
285,t07,left_mean,local_contrast_profiles.csv,median,5,0,23552075.393197857,22375673.789287131,25434832.855809644,5,0,0,23025341.9575596,23552075.393197857,23841072.901111789,25434832.855809644,22375673.789287131
285,t07,left_median,local_contrast_profiles.csv,median,5,0,16091689.791516965,15078157.324404005,17355930.170355529,5,0,0,16003602.087959915,16091689.791516965,16118377.774404453,17355930.170355529,15078157.324404005
285,t07,real_mad,local_contrast_profiles.csv,median,5,0,13525083.807609696,13126001.696613196,13831930.688657366,5,0,0,13126001.696613196,13616886.474201916,13525083.807609696,13831930.688657366,13139136.933882071
285,t07,real_mean,local_contrast_profiles.csv,median,5,0,28888990.486161947,28242009.78484029,29509072.305367142,5,0,0,28557569.80555848,28888990.486161947,28896093.571807142,29509072.305367142,28242009.78484029
285,t07,real_median,local_contrast_profiles.csv,median,5,0,19620428.105838783,18906830.714086264,20132694.270988524,5,0,0,19017830.387197133,19696305.484512806,19620428.105838783,20132694.270988524,18906830.714086264
285,t07,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,5128974.6534478851,3884324.8267841004,5654673.529301025,5,0,0,5128974.6534478851,5417891.13399739,5116558.9345769882,3884324.8267841004,5654673.529301025
285,t07,right_mad,local_contrast_profiles.csv,median,5,0,10931557.094803829,10507399.016036969,11846922.499535056,5,0,0,10911968.484091839,10931557.094803829,11112031.836387796,11846922.499535056,10507399.016036969
285,t07,right_mean,local_contrast_profiles.csv,median,5,0,23661421.871091269,22575917.875763915,25579497.483286187,5,0,0,23186056.231243979,23661421.871091269,23785923.582500789,25579497.483286187,22575917.875763915
285,t07,right_median,local_contrast_profiles.csv,median,5,0,15896856.249081362,15316654.976745293,17316584.64914874,5,0,0,15780939.292836862,15896856.249081362,16203025.858215477,17316584.64914874,15316654.976745293
285,t07,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.0028093547215941725,-0.011189494184801932,0.0041289928664000565,2,3,0,0.0041289928664000565,-0.0028093547215941725,0.0027068037739679017,-0.0095837165895040835,-0.011189494184801932
285,t07,z_local,local_contrast_profiles.csv,median,5,0,0.20456275557415976,0.15317621239446078,0.2411582176034654,5,0,0,0.19118933780527803,0.23216764156866071,0.20456275557415976,0.15317621239446078,0.2411582176034654
285,t08,bg_mad,local_contrast_profiles.csv,median,5,0,11072696.510248652,10639443.72862969,12096538.973702934,5,0,0,10857390.833446648,11072696.510248652,11200777.262112271,12096538.973702934,10639443.72862969
285,t08,bg_mean,local_contrast_profiles.csv,median,5,0,23456123.435674831,22415739.483609542,25566960.647831403,5,0,0,23096510.014549069,23456123.435674831,23683840.961840674,25566960.647831403,22415739.483609542
285,t08,bg_median,local_contrast_profiles.csv,median,5,0,15891112.579421736,15232150.269898027,17219287.03558613,5,0,0,15720169.280975387,15891112.579421736,16026150.11208952,17219287.03558613,15232150.269898027
285,t08,left_mad,local_contrast_profiles.csv,median,5,0,10959918.181640022,10453030.209243139,12005476.53721787,5,0,0,10834230.482778957,10959918.181640022,11065998.998549132,12005476.53721787,10453030.209243139
285,t08,left_mean,local_contrast_profiles.csv,median,5,0,23372762.954011399,22141697.910243999,24984519.500014257,5,0,0,22809431.873265009,23418392.920926988,23372762.954011399,24984519.500014257,22141697.910243999
285,t08,left_median,local_contrast_profiles.csv,median,5,0,15804303.841123957,15208725.731344309,17286740.662808463,5,0,0,15915557.97849988,15804303.841123957,15639752.985441178,17286740.662808463,15208725.731344309
285,t08,real_mad,local_contrast_profiles.csv,median,5,0,12935367.828083601,12331493.686936012,13145111.760825906,5,0,0,12542393.407652538,13079553.072805103,12935367.828083601,13145111.760825906,12331493.686936012
285,t08,real_mean,local_contrast_profiles.csv,median,5,0,27574772.430991407,26465267.878323883,28209180.472539909,5,0,0,27067811.669455074,27574772.430991407,27580197.050200284,28209180.472539909,26465267.878323883
285,t08,real_median,local_contrast_profiles.csv,median,5,0,18663582.4564046,17946947.747763947,19088265.265110254,5,0,0,18129891.600334417,18999482.144837089,18663582.4564046,19088265.265110254,17946947.747763947
285,t08,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,3677136.8632009905,3026893.723288184,4163334.4784865845,5,0,0,3575003.9824730419,3933666.889600357,3677136.8632009905,3026893.723288184,4163334.4784865845
285,t08,right_mad,local_contrast_profiles.csv,median,5,0,11138808.614013912,10620081.031779453,12066028.763925081,5,0,0,10842697.629482446,11155563.34359242,11138808.614013912,12066028.763925081,10620081.031779453
285,t08,right_mean,local_contrast_profiles.csv,median,5,0,23533229.404720493,22502996.841802411,25612272.76145545,5,0,0,23174637.957000703,23533229.404720493,23803147.958008088,25612272.76145545,22502996.841802411
285,t08,right_median,local_contrast_profiles.csv,median,5,0,16096688.26470222,15327424.244308203,17100776.488198102,5,0,0,15789402.715971222,16096688.26470222,16169009.374038924,17100776.488198102,15327424.244308203
285,t08,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.011772478051051216,-0.022437687103225287,0.01026704357616345,1,4,0,-0.022437687103225287,0.01026704357616345,-0.011772478051051216,-0.018720078155841625,-0.0055768273506585572
285,t08,z_local,local_contrast_profiles.csv,median,5,0,0.15757706398399496,0.10145641962361172,0.17402321163050122,5,0,0,0.14297221872547322,0.17040691146640163,0.15757706398399496,0.10145641962361172,0.17402321163050122
285,t09,bg_mad,local_contrast_profiles.csv,median,5,0,11055307.983126804,10514828.26857961,11905476.724771535,5,0,0,10901751.03346872,11055307.983126804,11090140.510540618,11905476.724771535,10514828.26857961
285,t09,bg_mean,local_contrast_profiles.csv,median,5,0,23409645.566918686,22313864.859733477,25078485.557631005,5,0,0,23096548.149161313,23409645.566918686,23540845.240758501,25078485.557631005,22313864.859733477
285,t09,bg_median,local_contrast_profiles.csv,median,5,0,16116670.670166556,15066746.291967254,16856312.195379335,5,0,0,15810713.448221622,16116670.670166556,16136915.073337078,16856312.195379335,15066746.291967254
285,t09,left_mad,local_contrast_profiles.csv,median,5,0,11023350.343001852,10412187.128538378,11641007.187921805,5,0,0,10778788.254370982,11023350.343001852,11111396.234283503,11641007.187921805,10412187.128538378
285,t09,left_mean,local_contrast_profiles.csv,median,5,0,23458573.023762133,22387015.149004951,24668830.579512186,5,0,0,22961296.802228559,23458573.023762133,23573745.495528597,24668830.579512186,22387015.149004951
285,t09,left_median,local_contrast_profiles.csv,median,5,0,16066955.647241939,15160445.336591348,16937557.270648789,5,0,0,15722799.742373882,16066955.647241939,16095436.483751956,16937557.270648789,15160445.336591348
285,t09,real_mad,local_contrast_profiles.csv,median,5,0,12165224.80191255,11929266.639134377,12607374.602623081,5,0,0,12082593.695127022,12165224.80191255,12251364.552540157,12607374.602623081,11929266.639134377
285,t09,real_mean,local_contrast_profiles.csv,median,5,0,26170005.91726879,25255890.154827103,27095702.141122989,5,0,0,26152162.151290614,26445675.358621158,26170005.91726879,27095702.141122989,25255890.154827103
285,t09,real_median,local_contrast_profiles.csv,median,5,0,17749003.452110596,17174462.82030791,18453326.040532127,5,0,0,17564830.317638051,17784876.291641183,17749003.452110596,18453326.040532127,17174462.82030791
285,t09,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,2817963.8398626968,1917368.3042273857,3015096.3870062344,5,0,0,2817963.8398626968,2961043.0850790143,2348560.1737267878,1917368.3042273857,3015096.3870062344
285,t09,right_mad,local_contrast_profiles.csv,median,5,0,10978104.849178912,10448444.180827433,11846321.383865941,5,0,0,10974149.288522128,10978104.849178912,11060573.39318762,11846321.383865941,10448444.180827433
285,t09,right_mean,local_contrast_profiles.csv,median,5,0,23268748.557958603,22108446.480037779,25223395.885076344,5,0,0,23268250.691019055,23268748.557958603,23496932.770122703,25223395.885076344,22108446.480037779
285,t09,right_median,local_contrast_profiles.csv,median,5,0,15982467.062576272,15024311.493741058,17246851.425970066,5,0,0,15982467.062576272,15866211.391106954,16055221.456565045,17246851.425970066,15024311.493741058
285,t09,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.0058182476915754943,-0.012743574328754666,0.0066701011100264111,1,4,0,-0.011360351113531645,0.0066701011100264111,-0.012743574328754666,-0.0058182476915754943,-0.0055729536205275272
285,t09,z_local,local_contrast_profiles.csv,median,5,0,0.11406927263419846,0.091614643816865904,0.12220596534016838,5,0,0,0.12220596534016838,0.11406927263419846,0.094668998892639453,0.091614643816865904,0.11806795157993795
285,t10,bg_mad,local_contrast_profiles.csv,median,5,0,11161617.59336986,10528711.548868917,11642633.343131766,5,0,0,10910649.66709072,11163664.726780774,11161617.59336986,11642633.343131766,10528711.548868917
285,t10,bg_mean,local_contrast_profiles.csv,median,5,0,23541137.883247659,22189244.212635905,24739909.819654197,5,0,0,23299805.371445134,23542928.354803108,23541137.883247659,24739909.819654197,22189244.212635905
285,t10,bg_median,local_contrast_profiles.csv,median,5,0,15929449.828250466,15188470.474255854,16825288.0225491,5,0,0,15873402.232199743,15990774.26229631,15929449.828250466,16825288.0225491,15188470.474255854
285,t10,left_mad,local_contrast_profiles.csv,median,5,0,11047804.96089597,10409261.202399775,11495963.406418603,5,0,0,10895906.891566284,11047804.96089597,11091635.090217065,11495963.406418603,10409261.202399775
285,t10,left_mean,local_contrast_profiles.csv,median,5,0,23336783.800529193,22270099.411670849,24432188.446828075,5,0,0,23043320.873660464,23336783.800529193,23415281.154421382,24432188.446828075,22270099.411670849
285,t10,left_median,local_contrast_profiles.csv,median,5,0,15895756.316278577,15223818.874973157,16444336.547816686,5,0,0,15689188.026240731,16022743.967748016,15895756.316278577,16444336.547816686,15223818.874973157
285,t10,real_mad,local_contrast_profiles.csv,median,5,0,11738483.9679037,11452816.364883788,12108620.385396406,5,0,0,11567699.08964709,11828084.109541424,11738483.9679037,12108620.385396406,11452816.364883788
285,t10,real_mean,local_contrast_profiles.csv,median,5,0,25094375.626923807,24505600.491528355,25703752.079748407,5,0,0,24846199.84716171,25472279.867568109,25094375.626923807,25703752.079748407,24505600.491528355
285,t10,real_median,local_contrast_profiles.csv,median,5,0,16971972.849000439,16435531.338727597,17448585.462460011,5,0,0,16742843.083287777,17252998.590360619,16971972.849000439,17448585.462460011,16435531.338727597
285,t10,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,1646164.8673233725,1091183.4524590559,2172414.6563688461,5,0,0,1646164.8673233725,2022579.3662155773,1467712.7420199122,1091183.4524590559,2172414.6563688461
285,t10,right_mad,local_contrast_profiles.csv,median,5,0,11055032.067137122,10392328.000717044,11551298.28844687,5,0,0,10826963.481723078,11086564.459872324,11055032.067137122,11551298.28844687,10392328.000717044
285,t10,right_mean,local_contrast_profiles.csv,median,5,0,23598789.868965771,22048450.229027949,24740117.792163543,5,0,0,23331298.362708386,23741580.469670944,23598789.868965771,24740117.792163543,22048450.229027949
285,t10,right_median,local_contrast_profiles.csv,median,5,0,15974350.889464401,15148928.168934789,16738634.5184309,5,0,0,15859404.03999378,16163899.753008476,15974350.889464401,16738634.5184309,15148928.168934789
285,t10,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.0085591454965249746,-0.014704064477875057,0.00080019687813686442,1,4,0,-0.014704064477875057,-0.01296533231461067,-0.0085591454965249746,-0.0054060447419147315,0.00080019687813686442
285,t10,z_local,local_contrast_profiles.csv,median,5,0,0.060473086323356927,0.039810710306461647,0.076822965055618336,5,0,0,0.060473086323356927,0.076822965055618336,0.05403653632945711,0.039810710306461647,0.07485202786014826
285,t11,bg_mad,local_contrast_profiles.csv,median,5,0,11127745.756107055,10547881.355132366,11837392.334996767,5,0,0,10849452.029561631,11127745.756107055,11143120.97714591,11837392.334996767,10547881.355132366
285,t11,bg_mean,local_contrast_profiles.csv,median,5,0,23351749.18771011,22205051.034726001,24916725.719929397,5,0,0,22901185.206237007,23351749.18771011,23514433.876826618,24916725.719929397,22205051.034726001
285,t11,bg_median,local_contrast_profiles.csv,median,5,0,15913563.56259907,15140334.591678619,16968264.999267273,5,0,0,15557506.824715689,15913563.56259907,15931597.157167956,16968264.999267273,15140334.591678619
285,t11,left_mad,local_contrast_profiles.csv,median,5,0,10956135.183744937,10392453.056527272,11657365.704320848,5,0,0,10739633.459497917,10956135.183744937,11078864.826653507,11657365.704320848,10392453.056527272
285,t11,left_mean,local_contrast_profiles.csv,median,5,0,23308535.212452866,21906872.896677606,24673623.094368465,5,0,0,22727698.931753617,23308535.212452866,23630386.183745541,24673623.094368465,21906872.896677606
285,t11,left_median,local_contrast_profiles.csv,median,5,0,15944925.552976929,14958320.044443384,16730805.754114304,5,0,0,15530585.030513095,15953812.810580516,15944925.552976929,16730805.754114304,14958320.044443384
285,t11,real_mad,local_contrast_profiles.csv,median,5,0,11472390.538244203,10947272.566500096,11597703.223061562,5,0,0,11193677.216012713,11597004.703791533,11472390.538244203,11597703.223061562,10947272.566500096
285,t11,real_mean,local_contrast_profiles.csv,median,5,0,24434697.820381559,23659732.313873656,25094619.159120265,5,0,0,23997291.40858227,24434697.820381559,24472527.730555225,25094619.159120265,23659732.313873656
285,t11,real_median,local_contrast_profiles.csv,median,5,0,16545457.356268693,15870298.649870556,16723123.222699177,5,0,0,16385412.015775867,16723123.222699177,16545457.356268693,16667533.995952042,15870298.649870556
285,t11,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,1033834.195642855,88395.461827104911,1674721.5208586901,5,0,0,1250400.6596705802,1033834.195642855,835110.77520524338,88395.461827104911,1674721.5208586901
285,t11,right_mad,local_contrast_profiles.csv,median,5,0,11073311.183185764,10313355.364059819,11801001.806476751,5,0,0,10842777.541187745,11086861.343361072,11073311.183185764,11801001.806476751,10313355.364059819
285,t11,right_mean,local_contrast_profiles.csv,median,5,0,23402590.578011349,22089049.79080696,25107878.840795644,5,0,0,23109714.146575958,23402590.578011349,23773601.102042783,25107878.840795644,22089049.79080696
285,t11,right_median,local_contrast_profiles.csv,median,5,0,15954261.447230782,15075372.465087669,17054871.383479021,5,0,0,15772451.732473036,16081923.736081697,15954261.447230782,17054871.383479021,15075372.465087669
285,t11,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.0099402976259643991,-0.012720838057706952,0.0028983345788901249,1,4,0,-0.012063038097910095,0.0028983345788901249,-0.012720838057706952,-0.0078707968759899397,-0.0099402976259643991
285,t11,z_local,local_contrast_profiles.csv,median,5,0,0.055482295312333806,-0.011892626883061612,0.05858948815726326,4,1,0,0.05858948815726326,0.055482295312333806,0.040382002838854583,-0.011892626883061612,0.056225396389457262
285,t12,bg_mad,local_contrast_profiles.csv,median,5,0,10947775.410511419,10541006.924561759,11498482.980773753,5,0,0,10739920.087121632,10947775.410511419,10968441.513711873,11498482.980773753,10541006.924561759
285,t12,bg_mean,local_contrast_profiles.csv,median,5,0,23072346.687824145,22257289.573494699,24359539.853748724,5,0,0,22757413.699116167,23072346.687824145,23330333.775234133,24359539.853748724,22257289.573494699
285,t12,bg_median,local_contrast_profiles.csv,median,5,0,15606296.553591456,15214407.174699161,16475105.183694974,5,0,0,15392547.271636179,15606296.553591456,15730727.820798382,16475105.183694974,15214407.174699161
285,t12,left_mad,local_contrast_profiles.csv,median,5,0,10834458.973387767,10342357.011159699,11286069.39396471,5,0,0,10661252.883946832,10931107.169722594,10834458.973387767,11286069.39396471,10342357.011159699
285,t12,left_mean,local_contrast_profiles.csv,median,5,0,23054163.65611805,22081649.760043189,24249376.065223113,5,0,0,22531138.991721209,23054163.65611805,23093089.717050042,24249376.065223113,22081649.760043189
285,t12,left_median,local_contrast_profiles.csv,median,5,0,15553744.05848984,15090491.002904877,16446201.075463001,5,0,0,15349126.546747772,15658433.871996921,15553744.05848984,16446201.075463001,15090491.002904877
285,t12,real_mad,local_contrast_profiles.csv,median,5,0,11058587.636686426,10781303.141679933,11139178.374444298,5,0,0,11008686.671489738,11058587.636686426,11139178.374444298,11098216.151611123,10781303.141679933
285,t12,real_mean,local_contrast_profiles.csv,median,5,0,23549913.831321854,23110144.724904135,24192069.329322193,5,0,0,23472019.677848216,23763577.379985955,23549913.831321854,24192069.329322193,23110144.724904135
285,t12,real_median,local_contrast_profiles.csv,median,5,0,16048716.849731417,15663561.286823673,16162323.123915248,5,0,0,15850512.179698205,16162323.123915248,16048716.849731417,16078726.170556923,15663561.286823673
285,t12,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,304878.50530777313,19744.497416060418,809441.19147375226,5,0,0,467663.03934977204,304878.50530777313,257293.70146712661,19744.497416060418,809441.19147375226
285,t12,right_mad,local_contrast_profiles.csv,median,5,0,10676763.664515819,10598461.710840989,11395537.463010356,5,0,0,10665341.771941608,10676763.664515819,10991264.356836889,11395537.463010356,10598461.710840989
285,t12,right_mean,local_contrast_profiles.csv,median,5,0,23132961.72101602,22384781.315791473,24299362.965661112,5,0,0,22987497.790060781,23132961.72101602,23375820.77119302,24299362.965661112,22384781.315791473
285,t12,right_median,local_contrast_profiles.csv,median,5,0,15613339.791330345,15305724.868193652,16397024.490940448,5,0,0,15595293.068634467,15613339.791330345,16088562.71220959,16397024.490940448,15305724.868193652
285,t12,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.015190742248786866,-0.016650289612150565,0.0090238118427944103,2,3,0,-0.016394904999219147,0.0012655447563686764,-0.015190742248786866,0.0090238118427944103,-0.016650289612150565
285,t12,z_local,local_contrast_profiles.csv,median,5,0,0.023098462581186967,-0.022149607275690812,0.030310840240265202,4,1,0,0.023098462581186967,0.02721515738096366,0.015515352905547931,-0.022149607275690812,0.030310840240265202
285,t13,bg_mad,local_contrast_profiles.csv,median,5,0,11037772.305145238,10463519.028096199,11389817.67176176,5,0,0,10887342.663921401,11037772.305145238,11041319.66700964,11389817.67176176,10463519.028096199
285,t13,bg_mean,local_contrast_profiles.csv,median,5,0,23212934.299075253,22003519.70167131,24341752.289445855,5,0,0,22931643.387062062,23212934.299075253,23245448.469841868,24341752.289445855,22003519.70167131
285,t13,bg_median,local_contrast_profiles.csv,median,5,0,15782776.333569895,14879583.801634707,16318329.554589681,5,0,0,15647748.550391456,15782776.333569895,15784103.763090927,16318329.554589681,14879583.801634707
285,t13,left_mad,local_contrast_profiles.csv,median,5,0,10849163.189517662,10175414.995027684,11309851.631500136,5,0,0,10849163.189517662,10816759.643793635,10874994.184785912,11309851.631500136,10175414.995027684
285,t13,left_mean,local_contrast_profiles.csv,median,5,0,23059045.341439538,21896987.878522016,24257207.685343914,5,0,0,22990790.78153158,23064191.008189231,23059045.341439538,24257207.685343914,21896987.878522016
285,t13,left_median,local_contrast_profiles.csv,median,5,0,15709682.12011072,14850014.408322472,16261347.385989361,5,0,0,15709682.12011072,15650171.977677163,15915432.205878418,16261347.385989361,14850014.408322472
285,t13,real_mad,local_contrast_profiles.csv,median,5,0,10833298.459286664,10485665.223248165,11130942.245345697,5,0,0,10639863.193263561,11095791.095870117,10833298.459286664,11130942.245345697,10485665.223248165
285,t13,real_mean,local_contrast_profiles.csv,median,5,0,23310224.954915985,22390882.323776647,24075447.939114746,5,0,0,23124635.749629192,23536965.06909214,23310224.954915985,24075447.939114746,22390882.323776647
285,t13,real_median,local_contrast_profiles.csv,median,5,0,15907887.154541411,15328345.639921729,16185627.006878998,5,0,0,15712091.43479077,15907887.154541411,15926153.809370331,16185627.006878998,15328345.639921729
285,t13,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,269716.94049331546,-511429.08759023808,289594.94041857868,3,2,0,269716.94049331546,270454.35125668533,-292068.43946311064,-511429.08759023808,289594.94041857868
285,t13,right_mad,local_contrast_profiles.csv,median,5,0,10975107.462787256,10504324.715523126,11408009.472214276,5,0,0,10739357.735421274,11001491.142938688,10975107.462787256,11408009.472214276,10504324.715523126
285,t13,right_mean,local_contrast_profiles.csv,median,5,0,23299318.814957205,22124057.41763125,24380398.963358626,5,0,0,22930363.278245661,23299318.814957205,23545380.029655032,24380398.963358626,22124057.41763125
285,t13,right_median,local_contrast_profiles.csv,median,5,0,15957214.241441835,15093653.947612045,16628895.87633568,5,0,0,15598446.610295666,15957214.241441835,16001213.645943925,16628895.87633568,15093653.947612045
285,t13,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.012693574573908335,-0.022434554333306638,-0.00061330700257335429,0,5,0,-0.00061330700257335429,-0.012693574573908335,-0.022434554333306638,-0.0064759552191230628,-0.012755953238154193
285,t13,z_local,local_contrast_profiles.csv,median,5,0,0.003693840184519433,-0.010349340043960664,0.0065796036739891178,3,2,0,0.0061396413300969805,0.003693840184519433,-0.010349340043960664,-0.0038031174941575907,0.0065796036739891178
285,t14,bg_mad,local_contrast_profiles.csv,median,5,0,10913462.885549545,10438477.039780959,11331838.391080264,5,0,0,10772844.820293223,10913462.885549545,10989809.902285583,11331838.391080264,10438477.039780959
285,t14,bg_mean,local_contrast_profiles.csv,median,5,0,23079358.096933752,22134632.470446229,24136906.308027908,5,0,0,22874632.163719554,23255971.276019633,23079358.096933752,24136906.308027908,22134632.470446229
285,t14,bg_median,local_contrast_profiles.csv,median,5,0,15676763.518258791,15028143.869829103,16344069.542991614,5,0,0,15524618.347536659,15676763.518258791,15719087.734174583,16344069.542991614,15028143.869829103
