scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D128_F03_V01,128,3,5,15,False,-0.010338085536857146,0.038427844637524883,0.1048513542963608,0.071639599466942844,-0.081977685003799983,-0.048765930174382029,-0.11518943983321794,468,ok
D128_F03_V01,128,3,5,19,False,0.014809066219993073,0.013079364291787661,0.037891984940981109,0.025485674616384384,-0.010676608396391311,0.001729701928205412,-0.023082918720988034,468,ok
D128_F03_V01,128,3,5,20,False,0.014855441787656918,0.020768358009064573,0.079315444758369047,0.050041901383716808,-0.035186459596059892,-0.0059129162214076551,-0.064460002970712124,468,ok
D128_F03_V01,128,3,6,4,True,0.053198258941946401,-0.0034620569359554792,0.15608324008659724,0.076310591575320885,-0.023112332633374484,0.056660315877901879,-0.10288498114465083,468,ok
D128_F03_V01,128,3,6,5,False,0.062427751958204367,0.05574015466733756,0.14165192848289593,0.098696041575116744,-0.036268289616912378,0.0066875972908668063,-0.079224176524691561,468,ok
D128_F03_V01,128,3,6,9,False,0.031361805202953265,-0.0033470370834210073,0.12998465371332299,0.063318808314950986,-0.031957003111997721,0.034708842286374275,-0.098622848510369732,468,ok
D128_F03_V01,128,3,6,15,False,-0.029274142249962526,0.0089583969232530491,0.07983689894759001,0.04439764793542153,-0.073671790185384056,-0.038232539173215577,-0.10911104119755254,468,ok
D128_F03_V01,128,3,6,16,False,-0.0015191229968101122,0.015664983578132712,-0.00014288434498624481,0.0077610496165732333,-0.0092801726133833456,-0.017184106574942824,-0.0013762386518238673,468,ok
D128_F03_V01,128,3,6,19,False,0.019828655643308157,0.11101276140029674,0.0020892439409478827,0.056551002670622311,-0.036722347027314153,-0.091184105756988584,0.017739411702360274,468,ok
D128_F05_V01,128,5,1,3,False,-0.058088953897564861,0.16275859741178297,0.016891114778644672,0.089824856095213818,-0.14791380999277867,-0.22084755130934783,-0.07498006867620953,491,ok
D128_F05_V01,128,5,1,4,False,-0.021704712865216538,0.048806309416421979,-0.039275027993035783,0.0047656407116930984,-0.026470353576909637,-0.070511022281638525,0.017570315127819244,491,ok
D128_F05_V01,128,5,1,6,False,-0.017064453104371435,-0.01970947489690493,0.060592365417061332,0.020441445260078201,-0.037505898364449633,0.0026450217925334946,-0.077656818521432774,491,ok
D128_F05_V01,128,5,1,12,False,0.045351716332825989,0.15173206771521328,-0.02661160493426655,0.06256023139047337,-0.017208515057647381,-0.10638035138238729,0.071963321267092539,491,ok
D128_F05_V01,128,5,1,14,False,0.013894101405468505,0.079675631091606386,-0.031835853745240006,0.02391988867318319,-0.010025787267714685,-0.065781529686137874,0.045729955150708511,491,ok
D128_F05_V01,128,5,1,19,False,-0.037971524170098123,0.0067648470649555687,0.010752909458523091,0.0087588782617393293,-0.046730402431837452,-0.044736371235053689,-0.048724433628621215,491,ok
D128_F05_V01,128,5,1,20,False,-0.036361359060344677,0.0099596468222594558,0.0058377772195599194,0.0078987120209096876,-0.044260071081254362,-0.046321005882604134,-0.042199136279904598,491,ok
D128_F05_V01,128,5,2,13,False,0.034845769672046945,-0.015243609280141861,0.092086445659411126,0.038421418189634633,-0.0035756485175876887,0.050089378952188804,-0.057240675987364181,491,ok
D128_F05_V01,128,5,2,16,False,0.022390294574802582,0.015698114776146473,0.048081848899513634,0.031889981837830053,-0.009499687263027471,0.0066921797986561095,-0.025691554324711052,491,ok
D128_F05_V01,128,5,2,20,False,-0.013604827016974054,-0.04129813815625575,0.054365313659121901,0.0065335877514330759,-0.02013841476840713,0.027693311139281696,-0.067970140676095955,491,ok
D128_F05_V01,128,5,3,18,False,0.0005075442784615692,0.036497998302942071,0.074154605362841616,0.055326301832891847,-0.054818757554430275,-0.035990454024480499,-0.073647061084380044,491,ok
D128_F05_V01,128,5,3,20,False,0.024850977870456006,0.040450232589879037,0.0211975956483514,0.030823914119115219,-0.0059729362486592129,-0.015599254719423031,0.0036533822221046057,491,ok
