diameter_um,coordinate,source_bins,mode,metric,source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,rho,rho_min,rho_max,number_positive,n_volumes,positive_5_of_5,positive_at_least_4_of_5,flow_rho_values_json,control
128,absolute,6,detrended_51,mean,2,20,0.16666666666666666,0.33333333333333331,0.25,475,500,487.5,3.7109375,3.90625,3.80859375,-0.021665497229678116,-0.04205726798742454,0.033972594260253043,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.02378436254760458}, {""flow_mm_s"": 3.0, ""rho"": -0.04205726798742454}, {""flow_mm_s"": 5.0, ""rho"": 0.03397259426025304}, {""flow_mm_s"": 7.0, ""rho"": 0.02967515851990705}, {""flow_mm_s"": 10.0, ""rho"": -0.021665497229678116}]",area_ztop
128,absolute,6,detrended_51,mean,3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.1953125,0.09765625,0.27892304814065588,0.20522273622782711,0.31187990441320163,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.2789230481406559}, {""flow_mm_s"": 3.0, ""rho"": 0.23269326132754148}, {""flow_mm_s"": 5.0, ""rho"": 0.3118799044132016}, {""flow_mm_s"": 7.0, ""rho"": 0.2969178320732376}, {""flow_mm_s"": 10.0, ""rho"": 0.2052227362278271}]",area_ztop
128,absolute,6,detrended_51,mean,3,2,0.33333333333333331,0.5,0.41666666666666669,25,50,37.5,0.1953125,0.390625,0.29296875,0.22514382140377037,0.17082333452312068,0.33862992059317293,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.33862992059317293}, {""flow_mm_s"": 3.0, ""rho"": 0.22514382140377037}, {""flow_mm_s"": 5.0, ""rho"": 0.18235546218072088}, {""flow_mm_s"": 7.0, ""rho"": 0.17082333452312068}, {""flow_mm_s"": 10.0, ""rho"": 0.2450153427649675}]",area_ztop
128,absolute,6,detrended_51,mean,3,3,0.33333333333333331,0.5,0.41666666666666669,50,75,62.5,0.390625,0.5859375,0.48828125,0.1366978506517284,0.10611769499670826,0.18649347880176179,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.10611769499670826}, {""flow_mm_s"": 3.0, ""rho"": 0.12732179903311802}, {""flow_mm_s"": 5.0, ""rho"": 0.1864934788017618}, {""flow_mm_s"": 7.0, ""rho"": 0.15778480018206018}, {""flow_mm_s"": 10.0, ""rho"": 0.1366978506517284}]",area_ztop
128,absolute,6,detrended_51,mean,3,4,0.33333333333333331,0.5,0.41666666666666669,75,100,87.5,0.5859375,0.78125,0.68359375,0.16948213347999591,0.090968880575590952,0.1854186278084303,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1694821334799959}, {""flow_mm_s"": 3.0, ""rho"": 0.15491432435166533}, {""flow_mm_s"": 5.0, ""rho"": 0.17644461975384557}, {""flow_mm_s"": 7.0, ""rho"": 0.1854186278084303}, {""flow_mm_s"": 10.0, ""rho"": 0.09096888057559095}]",area_ztop
128,absolute,6,detrended_51,mean,3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.78125,0.9765625,0.87890625,0.1410614753668791,0.077268717011745397,0.22610910469487683,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.22610910469487683}, {""flow_mm_s"": 3.0, ""rho"": 0.1410614753668791}, {""flow_mm_s"": 5.0, ""rho"": 0.16694242738049989}, {""flow_mm_s"": 7.0, ""rho"": 0.13151059656990918}, {""flow_mm_s"": 10.0, ""rho"": 0.0772687170117454}]",area_ztop
128,absolute,6,detrended_51,mean,3,6,0.33333333333333331,0.5,0.41666666666666669,125,150,137.5,0.9765625,1.171875,1.07421875,0.16614396033409554,0.14783670857250955,0.20327195297438164,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.16614396033409554}, {""flow_mm_s"": 3.0, ""rho"": 0.16597371111963904}, {""flow_mm_s"": 5.0, ""rho"": 0.20327195297438164}, {""flow_mm_s"": 7.0, ""rho"": 0.17236894425002658}, {""flow_mm_s"": 10.0, ""rho"": 0.14783670857250955}]",area_ztop
128,absolute,6,detrended_51,mean,3,7,0.33333333333333331,0.5,0.41666666666666669,150,175,162.5,1.171875,1.3671875,1.26953125,0.11725863183437288,0.093042749135636343,0.17008627427522419,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1700862742752242}, {""flow_mm_s"": 3.0, ""rho"": 0.09304274913563634}, {""flow_mm_s"": 5.0, ""rho"": 0.10486156580185181}, {""flow_mm_s"": 7.0, ""rho"": 0.11725863183437288}, {""flow_mm_s"": 10.0, ""rho"": 0.15888079284100304}]",area_ztop
128,absolute,6,detrended_51,mean,3,8,0.33333333333333331,0.5,0.41666666666666669,175,200,187.5,1.3671875,1.5625,1.46484375,0.11287199092430814,0.084173007830620858,0.1368348708017553,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.09838437423943237}, {""flow_mm_s"": 3.0, ""rho"": 0.11287199092430814}, {""flow_mm_s"": 5.0, ""rho"": 0.08417300783062086}, {""flow_mm_s"": 7.0, ""rho"": 0.1368348708017553}, {""flow_mm_s"": 10.0, ""rho"": 0.1131257816866741}]",area_ztop
128,absolute,6,detrended_51,mean,3,9,0.33333333333333331,0.5,0.41666666666666669,200,225,212.5,1.5625,1.7578125,1.66015625,0.098674644807909467,0.016114709940900952,0.17844761088900224,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.11035044163053517}, {""flow_mm_s"": 3.0, ""rho"": 0.0168665542083098}, {""flow_mm_s"": 5.0, ""rho"": 0.17844761088900224}, {""flow_mm_s"": 7.0, ""rho"": 0.09867464480790947}, {""flow_mm_s"": 10.0, ""rho"": 0.016114709940900952}]",area_ztop
128,absolute,6,detrended_51,mean,3,10,0.33333333333333331,0.5,0.41666666666666669,225,250,237.5,1.7578125,1.953125,1.85546875,0.11546521575821624,0.082735825694145726,0.16046921728975944,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.10563622957906127}, {""flow_mm_s"": 3.0, ""rho"": 0.08273582569414573}, {""flow_mm_s"": 5.0, ""rho"": 0.12994124918897992}, {""flow_mm_s"": 7.0, ""rho"": 0.16046921728975944}, {""flow_mm_s"": 10.0, ""rho"": 0.11546521575821624}]",area_ztop
128,absolute,6,detrended_51,mean,3,11,0.33333333333333331,0.5,0.41666666666666669,250,275,262.5,1.953125,2.1484375,2.05078125,0.12357525517289095,-0.022027469841432404,0.18034257316160945,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.18034257316160945}, {""flow_mm_s"": 3.0, ""rho"": -0.022027469841432404}, {""flow_mm_s"": 5.0, ""rho"": 0.06829828443544608}, {""flow_mm_s"": 7.0, ""rho"": 0.12357525517289095}, {""flow_mm_s"": 10.0, ""rho"": 0.14155581399594447}]",area_ztop
128,absolute,6,detrended_51,mean,3,12,0.33333333333333331,0.5,0.41666666666666669,275,300,287.5,2.1484375,2.34375,2.24609375,0.048905393613865367,0.012441992750399502,0.16372418606304823,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.16372418606304823}, {""flow_mm_s"": 3.0, ""rho"": 0.02790320621513312}, {""flow_mm_s"": 5.0, ""rho"": 0.012441992750399502}, {""flow_mm_s"": 7.0, ""rho"": 0.06232883772775936}, {""flow_mm_s"": 10.0, ""rho"": 0.04890539361386537}]",area_ztop
128,absolute,6,detrended_51,mean,3,13,0.33333333333333331,0.5,0.41666666666666669,300,325,312.5,2.34375,2.5390625,2.44140625,0.038179265222605598,0.0043540700337254728,0.12793543958821604,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.004354070033725473}, {""flow_mm_s"": 3.0, ""rho"": 0.07123798486905236}, {""flow_mm_s"": 5.0, ""rho"": 0.030284046547639325}, {""flow_mm_s"": 7.0, ""rho"": 0.12793543958821604}, {""flow_mm_s"": 10.0, ""rho"": 0.0381792652226056}]",area_ztop
128,absolute,6,detrended_51,mean,3,14,0.33333333333333331,0.5,0.41666666666666669,325,350,337.5,2.5390625,2.734375,2.63671875,0.073241457402231092,0.064770983765639223,0.10013323506823221,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.10013323506823221}, {""flow_mm_s"": 3.0, ""rho"": 0.06477098376563922}, {""flow_mm_s"": 5.0, ""rho"": 0.06906955831973613}, {""flow_mm_s"": 7.0, ""rho"": 0.08222370374602392}, {""flow_mm_s"": 10.0, ""rho"": 0.07324145740223109}]",area_ztop
128,absolute,6,detrended_51,mean,3,15,0.33333333333333331,0.5,0.41666666666666669,350,375,362.5,2.734375,2.9296875,2.83203125,0.058580690380590557,0.03304308839984596,0.091292483894343704,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.06253558943576051}, {""flow_mm_s"": 3.0, ""rho"": 0.05858069038059056}, {""flow_mm_s"": 5.0, ""rho"": 0.03491682464402521}, {""flow_mm_s"": 7.0, ""rho"": 0.03304308839984596}, {""flow_mm_s"": 10.0, ""rho"": 0.0912924838943437}]",area_ztop
128,absolute,6,detrended_51,mean,3,16,0.33333333333333331,0.5,0.41666666666666669,375,400,387.5,2.9296875,3.125,3.02734375,0.056523113712158013,0.014243956147642643,0.071327805596308524,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.07132780559630852}, {""flow_mm_s"": 3.0, ""rho"": 0.014243956147642643}, {""flow_mm_s"": 5.0, ""rho"": 0.05652311371215801}, {""flow_mm_s"": 7.0, ""rho"": 0.06782878086766761}, {""flow_mm_s"": 10.0, ""rho"": 0.034583743858487975}]",area_ztop
128,absolute,6,detrended_51,mean,3,17,0.33333333333333331,0.5,0.41666666666666669,400,425,412.5,3.125,3.3203125,3.22265625,0.035204559379188982,-0.0077936918448850701,0.059293341393124144,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.057127495847334196}, {""flow_mm_s"": 3.0, ""rho"": 0.005458584718641517}, {""flow_mm_s"": 5.0, ""rho"": -0.00779369184488507}, {""flow_mm_s"": 7.0, ""rho"": 0.03520455937918898}, {""flow_mm_s"": 10.0, ""rho"": 0.059293341393124144}]",area_ztop
128,absolute,6,detrended_51,mean,3,18,0.33333333333333331,0.5,0.41666666666666669,425,450,437.5,3.3203125,3.515625,3.41796875,0.072957162716430865,0.013994091532985784,0.095441170095330832,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.052050286090799425}, {""flow_mm_s"": 3.0, ""rho"": 0.09544117009533083}, {""flow_mm_s"": 5.0, ""rho"": 0.013994091532985784}, {""flow_mm_s"": 7.0, ""rho"": 0.07295716271643087}, {""flow_mm_s"": 10.0, ""rho"": 0.07603112739117832}]",area_ztop
128,absolute,6,detrended_51,mean,3,19,0.33333333333333331,0.5,0.41666666666666669,450,475,462.5,3.515625,3.7109375,3.61328125,0.066415668827596988,0.031948990677079618,0.12381391308622411,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.03194899067707962}, {""flow_mm_s"": 3.0, ""rho"": 0.06195116755601448}, {""flow_mm_s"": 5.0, ""rho"": 0.12381391308622411}, {""flow_mm_s"": 7.0, ""rho"": 0.10382516317988433}, {""flow_mm_s"": 10.0, ""rho"": 0.06641566882759699}]",area_ztop
128,absolute,6,detrended_51,mean,3,20,0.33333333333333331,0.5,0.41666666666666669,475,500,487.5,3.7109375,3.90625,3.80859375,0.025592290878234669,-0.064415040491384287,0.03718506614205775,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.06221832605257739}, {""flow_mm_s"": 3.0, ""rho"": -0.06441504049138429}, {""flow_mm_s"": 5.0, ""rho"": 0.02559229087823467}, {""flow_mm_s"": 7.0, ""rho"": 0.032726284679700804}, {""flow_mm_s"": 10.0, ""rho"": 0.03718506614205775}]",area_ztop
128,absolute,6,detrended_51,mean,4,1,0.5,0.66666666666666663,0.58333333333333337,0,25,12.5,0,0.1953125,0.09765625,0.21950922669827011,0.1659608844863216,0.2616997704520736,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.176904047691568}, {""flow_mm_s"": 3.0, ""rho"": 0.2195092266982701}, {""flow_mm_s"": 5.0, ""rho"": 0.25476978043345483}, {""flow_mm_s"": 7.0, ""rho"": 0.2616997704520736}, {""flow_mm_s"": 10.0, ""rho"": 0.1659608844863216}]",area_ztop
128,absolute,6,detrended_51,mean,4,2,0.5,0.66666666666666663,0.58333333333333337,25,50,37.5,0.1953125,0.390625,0.29296875,0.16453461552883622,0.05380993174634377,0.23503964296477939,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.16453461552883622}, {""flow_mm_s"": 3.0, ""rho"": 0.2150378724962151}, {""flow_mm_s"": 5.0, ""rho"": 0.10087324070383022}, {""flow_mm_s"": 7.0, ""rho"": 0.05380993174634377}, {""flow_mm_s"": 10.0, ""rho"": 0.2350396429647794}]",area_ztop
128,absolute,6,detrended_51,mean,4,3,0.5,0.66666666666666663,0.58333333333333337,50,75,62.5,0.390625,0.5859375,0.48828125,0.10800385137645586,0.024686537798785081,0.14166036068234969,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1416603606823497}, {""flow_mm_s"": 3.0, ""rho"": 0.10800385137645586}, {""flow_mm_s"": 5.0, ""rho"": 0.10486855480407989}, {""flow_mm_s"": 7.0, ""rho"": 0.02468653779878508}, {""flow_mm_s"": 10.0, ""rho"": 0.138812550724084}]",area_ztop
128,absolute,6,detrended_51,mean,4,4,0.5,0.66666666666666663,0.58333333333333337,75,100,87.5,0.5859375,0.78125,0.68359375,0.12185361981972601,0.095685322191677302,0.12743907872116389,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1274390787211639}, {""flow_mm_s"": 3.0, ""rho"": 0.11698541292359063}, {""flow_mm_s"": 5.0, ""rho"": 0.12350174431779966}, {""flow_mm_s"": 7.0, ""rho"": 0.121853619819726}, {""flow_mm_s"": 10.0, ""rho"": 0.0956853221916773}]",area_ztop
128,absolute,6,detrended_51,mean,4,5,0.5,0.66666666666666663,0.58333333333333337,100,125,112.5,0.78125,0.9765625,0.87890625,0.10287766773026955,0.057943649816833774,0.13265117820350641,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.13115680117080014}, {""flow_mm_s"": 3.0, ""rho"": 0.057943649816833774}, {""flow_mm_s"": 5.0, ""rho"": 0.13265117820350641}, {""flow_mm_s"": 7.0, ""rho"": 0.09954359488490146}, {""flow_mm_s"": 10.0, ""rho"": 0.10287766773026955}]",area_ztop
128,absolute,6,detrended_51,mean,4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.9765625,1.171875,1.07421875,0.0767611221414643,0.070082624276936317,0.13401533648545505,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.0767611221414643}, {""flow_mm_s"": 3.0, ""rho"": 0.1302762506211392}, {""flow_mm_s"": 5.0, ""rho"": 0.07008262427693632}, {""flow_mm_s"": 7.0, ""rho"": 0.07471012482836453}, {""flow_mm_s"": 10.0, ""rho"": 0.13401533648545505}]",area_ztop
128,absolute,6,detrended_51,mean,4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,1.171875,1.3671875,1.26953125,0.064604747861890827,0.043760341915403414,0.14073720053437058,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.05534239084527201}, {""flow_mm_s"": 3.0, ""rho"": 0.14073720053437058}, {""flow_mm_s"": 5.0, ""rho"": 0.043760341915403414}, {""flow_mm_s"": 7.0, ""rho"": 0.06460474786189083}, {""flow_mm_s"": 10.0, ""rho"": 0.06632350585081874}]",area_ztop
128,absolute,6,detrended_51,mean,4,8,0.5,0.66666666666666663,0.58333333333333337,175,200,187.5,1.3671875,1.5625,1.46484375,0.062004548672311637,-0.055285412563302438,0.22878684216472031,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.05510116910135594}, {""flow_mm_s"": 3.0, ""rho"": -0.05528541256330244}, {""flow_mm_s"": 5.0, ""rho"": 0.062004548672311637}, {""flow_mm_s"": 7.0, ""rho"": 0.0842412726113534}, {""flow_mm_s"": 10.0, ""rho"": 0.2287868421647203}]",area_ztop
128,absolute,6,detrended_51,mean,4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,1.5625,1.7578125,1.66015625,0.039346005678409936,0.016080303656547234,0.19830921350961131,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.039346005678409936}, {""flow_mm_s"": 3.0, ""rho"": 0.016080303656547234}, {""flow_mm_s"": 5.0, ""rho"": 0.1983092135096113}, {""flow_mm_s"": 7.0, ""rho"": 0.053552480585478165}, {""flow_mm_s"": 10.0, ""rho"": 0.034924336916614826}]",area_ztop
128,absolute,6,detrended_51,mean,4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,1.7578125,1.953125,1.85546875,0.093930839630302521,0.054127895934970152,0.17560186371201358,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.09393083963030252}, {""flow_mm_s"": 3.0, ""rho"": 0.05412789593497015}, {""flow_mm_s"": 5.0, ""rho"": 0.06384413178690794}, {""flow_mm_s"": 7.0, ""rho"": 0.17560186371201358}, {""flow_mm_s"": 10.0, ""rho"": 0.1043228201743178}]",area_ztop
128,absolute,6,detrended_51,mean,4,11,0.5,0.66666666666666663,0.58333333333333337,250,275,262.5,1.953125,2.1484375,2.05078125,0.097767191654037036,0.023781297495430263,0.1324275914904075,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.09776719165403704}, {""flow_mm_s"": 3.0, ""rho"": 0.023781297495430263}, {""flow_mm_s"": 5.0, ""rho"": 0.12787078404414423}, {""flow_mm_s"": 7.0, ""rho"": 0.1324275914904075}, {""flow_mm_s"": 10.0, ""rho"": 0.04636635946186884}]",area_ztop
128,absolute,6,detrended_51,mean,4,12,0.5,0.66666666666666663,0.58333333333333337,275,300,287.5,2.1484375,2.34375,2.24609375,0.015917292514407926,-0.015075685167179803,0.083301439291000604,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.0833014392910006}, {""flow_mm_s"": 3.0, ""rho"": -0.015075685167179803}, {""flow_mm_s"": 5.0, ""rho"": 0.015917292514407926}, {""flow_mm_s"": 7.0, ""rho"": -0.007833213767555506}, {""flow_mm_s"": 10.0, ""rho"": 0.04700003986251996}]",area_ztop
128,absolute,6,detrended_51,mean,4,13,0.5,0.66666666666666663,0.58333333333333337,300,325,312.5,2.34375,2.5390625,2.44140625,0.055871920939724755,-0.0085352011076133827,0.089828526545810902,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": -0.008535201107613383}, {""flow_mm_s"": 3.0, ""rho"": 0.036987078524609446}, {""flow_mm_s"": 5.0, ""rho"": 0.0864677204255536}, {""flow_mm_s"": 7.0, ""rho"": 0.055871920939724755}, {""flow_mm_s"": 10.0, ""rho"": 0.0898285265458109}]",area_ztop
128,absolute,6,detrended_51,mean,4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,2.5390625,2.734375,2.63671875,0.08624015672205361,0.032717861163105821,0.10156907673743941,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.08624015672205361}, {""flow_mm_s"": 3.0, ""rho"": 0.10156907673743941}, {""flow_mm_s"": 5.0, ""rho"": 0.08727261857884526}, {""flow_mm_s"": 7.0, ""rho"": 0.07090069610461165}, {""flow_mm_s"": 10.0, ""rho"": 0.03271786116310582}]",area_ztop
128,absolute,6,detrended_51,mean,4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,2.734375,2.9296875,2.83203125,0.021649617015162725,-0.042164422359446882,0.073472254764704842,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.000704702634126907}, {""flow_mm_s"": 3.0, ""rho"": 0.06597700415367061}, {""flow_mm_s"": 5.0, ""rho"": 0.021649617015162725}, {""flow_mm_s"": 7.0, ""rho"": 0.07347225476470484}, {""flow_mm_s"": 10.0, ""rho"": -0.04216442235944688}]",area_ztop
128,absolute,6,detrended_51,mean,4,16,0.5,0.66666666666666663,0.58333333333333337,375,400,387.5,2.9296875,3.125,3.02734375,0.030875317092227794,0.02034179441597872,0.072820744143263422,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.06662087875884594}, {""flow_mm_s"": 3.0, ""rho"": 0.030875317092227794}, {""flow_mm_s"": 5.0, ""rho"": 0.07282074414326342}, {""flow_mm_s"": 7.0, ""rho"": 0.02034179441597872}, {""flow_mm_s"": 10.0, ""rho"": 0.025971466710146086}]",area_ztop
128,absolute,6,detrended_51,mean,4,17,0.5,0.66666666666666663,0.58333333333333337,400,425,412.5,3.125,3.3203125,3.22265625,0.0274165189781444,0.0017303895340715861,0.08813240366375652,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.02562966999322259}, {""flow_mm_s"": 3.0, ""rho"": 0.0274165189781444}, {""flow_mm_s"": 5.0, ""rho"": 0.08813240366375652}, {""flow_mm_s"": 7.0, ""rho"": 0.043684855358359795}, {""flow_mm_s"": 10.0, ""rho"": 0.0017303895340715861}]",area_ztop
128,absolute,6,detrended_51,mean,4,18,0.5,0.66666666666666663,0.58333333333333337,425,450,437.5,3.3203125,3.515625,3.41796875,0.035030967558772025,0.013641949780833515,0.11054290763864817,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.04838405210186812}, {""flow_mm_s"": 3.0, ""rho"": 0.035030967558772025}, {""flow_mm_s"": 5.0, ""rho"": 0.013641949780833515}, {""flow_mm_s"": 7.0, ""rho"": 0.029293947174037126}, {""flow_mm_s"": 10.0, ""rho"": 0.11054290763864817}]",area_ztop
128,absolute,6,detrended_51,mean,4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,3.515625,3.7109375,3.61328125,0.0046551189521337787,-0.052650655103898346,0.10492363045745526,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.00648388542162559}, {""flow_mm_s"": 3.0, ""rho"": 0.004655118952133779}, {""flow_mm_s"": 5.0, ""rho"": 0.09426020392877339}, {""flow_mm_s"": 7.0, ""rho"": 0.10492363045745526}, {""flow_mm_s"": 10.0, ""rho"": -0.052650655103898346}]",area_ztop
128,absolute,6,detrended_51,mean,4,20,0.5,0.66666666666666663,0.58333333333333337,475,500,487.5,3.7109375,3.90625,3.80859375,0.017601995585564148,-0.02672239290578303,0.090254278947477853,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.02672239290578303}, {""flow_mm_s"": 3.0, ""rho"": -0.008935446207241559}, {""flow_mm_s"": 5.0, ""rho"": 0.017601995585564148}, {""flow_mm_s"": 7.0, ""rho"": 0.09025427894747785}, {""flow_mm_s"": 10.0, ""rho"": 0.0670691141124071}]",area_ztop
128,absolute,6,detrended_51,mean,5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.1953125,0.09765625,0.1599832307338816,0.14030866675502626,0.21851180373642101,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1941977009147322}, {""flow_mm_s"": 3.0, ""rho"": 0.15584521188891046}, {""flow_mm_s"": 5.0, ""rho"": 0.218511803736421}, {""flow_mm_s"": 7.0, ""rho"": 0.1599832307338816}, {""flow_mm_s"": 10.0, ""rho"": 0.14030866675502626}]",area_ztop
128,absolute,6,detrended_51,mean,5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.1953125,0.390625,0.29296875,0.12262694057027072,0.095093136711315696,0.16873272358753008,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.16873272358753008}, {""flow_mm_s"": 3.0, ""rho"": 0.12262694057027072}, {""flow_mm_s"": 5.0, ""rho"": 0.0950931367113157}, {""flow_mm_s"": 7.0, ""rho"": 0.1183604549598805}, {""flow_mm_s"": 10.0, ""rho"": 0.13050629017565574}]",area_ztop
128,absolute,6,detrended_51,mean,5,3,0.66666666666666663,0.83333333333333337,0.75,50,75,62.5,0.390625,0.5859375,0.48828125,0.086111209296720254,0.049383750596506529,0.13425675536526877,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.13425675536526877}, {""flow_mm_s"": 3.0, ""rho"": 0.0704076914468846}, {""flow_mm_s"": 5.0, ""rho"": 0.12222635031168974}, {""flow_mm_s"": 7.0, ""rho"": 0.04938375059650653}, {""flow_mm_s"": 10.0, ""rho"": 0.08611120929672025}]",area_ztop
128,absolute,6,detrended_51,mean,5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.5859375,0.78125,0.68359375,0.10425623327638341,0.025151918366230465,0.16945501513113198,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1042562332763834}, {""flow_mm_s"": 3.0, ""rho"": 0.025151918366230465}, {""flow_mm_s"": 5.0, ""rho"": 0.048308324021483426}, {""flow_mm_s"": 7.0, ""rho"": 0.16945501513113198}, {""flow_mm_s"": 10.0, ""rho"": 0.11960257806068408}]",area_ztop
128,absolute,6,detrended_51,mean,5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.78125,0.9765625,0.87890625,0.077918865171255847,0.014444551150672124,0.17931027714850234,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.14943854503558873}, {""flow_mm_s"": 3.0, ""rho"": 0.05556105718735711}, {""flow_mm_s"": 5.0, ""rho"": 0.014444551150672124}, {""flow_mm_s"": 7.0, ""rho"": 0.17931027714850234}, {""flow_mm_s"": 10.0, ""rho"": 0.07791886517125585}]",area_ztop
128,absolute,6,detrended_51,mean,5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.9765625,1.171875,1.07421875,0.10131148073455266,0.082713329261131938,0.11649164179289402,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.11649164179289402}, {""flow_mm_s"": 3.0, ""rho"": 0.08271332926113194}, {""flow_mm_s"": 5.0, ""rho"": 0.08854397026072411}, {""flow_mm_s"": 7.0, ""rho"": 0.10767407158420603}, {""flow_mm_s"": 10.0, ""rho"": 0.10131148073455266}]",area_ztop
128,absolute,6,detrended_51,mean,5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,1.171875,1.3671875,1.26953125,0.10109062406754733,0.080295087570514512,0.11708665403856353,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.08029508757051451}, {""flow_mm_s"": 3.0, ""rho"": 0.08178676920108174}, {""flow_mm_s"": 5.0, ""rho"": 0.10216538208418421}, {""flow_mm_s"": 7.0, ""rho"": 0.10109062406754733}, {""flow_mm_s"": 10.0, ""rho"": 0.11708665403856353}]",area_ztop
128,absolute,6,detrended_51,mean,5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,1.3671875,1.5625,1.46484375,0.057485122450260592,0.01254986637045015,0.11188779154696336,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.10348410645954725}, {""flow_mm_s"": 3.0, ""rho"": 0.01254986637045015}, {""flow_mm_s"": 5.0, ""rho"": 0.020149156311098704}, {""flow_mm_s"": 7.0, ""rho"": 0.05748512245026059}, {""flow_mm_s"": 10.0, ""rho"": 0.11188779154696336}]",area_ztop
128,absolute,6,detrended_51,mean,5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,1.5625,1.7578125,1.66015625,0.083959127451153276,0.03916359719568565,0.17309732190068658,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.08480194533393078}, {""flow_mm_s"": 3.0, ""rho"": 0.03916359719568565}, {""flow_mm_s"": 5.0, ""rho"": 0.08395912745115328}, {""flow_mm_s"": 7.0, ""rho"": 0.17309732190068658}, {""flow_mm_s"": 10.0, ""rho"": 0.05971700388036112}]",area_ztop
