scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho_map_median,rho_map_min,rho_map_max,n_cells,n_positive_cells,n_negative_cells,u_peak,source_bin_peak,tail_bin_peak,tail_depth_peak_um,eta_peak,rho_peak_cell,specificity_at_peak,lag_at_peak_cell,peak_cell_lag_within_pm2,peak_cell_lag_within_pm5,high_positive_cells_available,high_target_count,high_actual_count,u_high_region_median,u_high_region_min,u_high_region_max,u_high_region_lo,u_high_region_hi,tail_high_region_median_um,tail_high_region_min_um,tail_high_region_max_um,tail_high_region_lo_um,tail_high_region_hi_um,eta_high_region_median,eta_high_region_lo,eta_high_region_hi,high_region_median_rho,high_region_median_specificity,high_region_peak_pm2_count,high_region_peak_pm5_count,high_region_positive_specificity_count,comparison,map_similarity_to_6bin_51
D500_F09_V01,500,9,d500_extension,absolute,6,detrended_31,mean,0.0098408682757321619,-0.12822200164695569,0.14026293913014443,120,66,54,0.41666666666666669,3,5,112.5,0.22500000000000001,0.14026293913014443,,,,,66,7,7,0.41666666666666669,0.083333333333333329,0.75,0,0.83333333333333337,262.5,37.5,487.5,25,500,0.52500000000000002,0.050000000000000003,1,0.096918440774511352,,,,,detrend_window,0.94010695187165794
D500_F09_V01,500,9,d500_extension,absolute,6,raw,mean,0.18018359151319641,-0.27854946833839134,0.39493532782365554,120,108,12,0.25,2,2,37.5,0.074999999999999997,0.39493532782365554,,,,,108,11,11,0.25,0.083333333333333329,0.41666666666666669,0,0.5,212.5,12.5,362.5,0,375,0.42499999999999999,0,0.75,0.33175908351805883,,,,,detrend_window,0.24828807556080279
D500_F09_V01,500,9,d500_extension,normalized,6,detrended_101,mean,0.033177332744658457,-0.1229960191571324,0.19623501176392377,30,20,10,0.25,2,1,50,0.10000000000000001,0.19623501176392377,,,,,20,2,2,0.25,0.25,0.25,0.16666666666666666,0.33333333333333331,100,50,150,0,200,0.20000000000000001,0,0.40000000000000002,0.17905850563490988,,,,,detrend_window,0.91234705228031188
D500_F09_V01,500,9,d500_extension,normalized,6,detrended_31,mean,0.018145027021208827,-0.1184236746939587,0.15464031597528363,30,18,12,0.25,2,1,50,0.10000000000000001,0.15464031597528363,,,,,18,2,2,0.5,0.25,0.75,0.16666666666666666,0.83333333333333337,150,50,250,0,300,0.29999999999999999,0,0.59999999999999998,0.11448448026222567,,,,,detrend_window,0.94705228031145738
D500_F09_V01,500,9,d500_extension,normalized,6,raw,mean,0.28749746628151823,-0.20104498239082402,0.57601817172446823,30,25,5,0.25,2,1,50,0.10000000000000001,0.57601817172446823,,,,,25,3,3,0.25,0.083333333333333329,0.25,0,0.33333333333333331,150,50,350,0,400,0.29999999999999999,0,0.80000000000000004,0.47612255315665031,,,,,detrend_window,0.13948832035595105
D500_F10_V01,500,10,common_grid,absolute,6,detrended_101,mean,0.016753086262354864,-0.12629629430521752,0.1964052694720736,120,73,47,0.25,2,1,12.5,0.025000000000000001,0.1964052694720736,,,,,73,8,8,0.66666666666666674,0.25,0.91666666666666663,0.16666666666666666,1,212.5,12.5,412.5,0,425,0.42500000000000004,0,0.84999999999999998,0.11691159372547413,,,,,detrend_window,0.92156399749982654
D500_F10_V01,500,10,common_grid,absolute,6,detrended_31,mean,-0.0046542657707575623,-0.10892774864090304,0.17407617607685155,120,56,64,0.25,2,1,12.5,0.025000000000000001,0.17407617607685155,,,,,56,6,6,0.58333333333333337,0.25,0.91666666666666663,0.16666666666666666,1,50,12.5,362.5,0,375,0.099999999999999992,0,0.75,0.11365536203402238,,,,,detrend_window,0.92224460031946665
D500_F10_V01,500,10,common_grid,absolute,6,raw,mean,0.22337244548978188,-0.47511252445009777,0.45104321217284865,120,110,10,0.25,2,1,12.5,0.025000000000000001,0.45104321217284865,,,,,110,11,11,0.25,0.083333333333333329,0.41666666666666669,0,0.5,62.5,12.5,387.5,0,400,0.125,0,0.80000000000000004,0.35861874647498593,,,,,detrend_window,0.28788804778109595
D500_F10_V01,500,10,common_grid,normalized,6,detrended_101,mean,0.029168484590302794,-0.080275465560705264,0.21519283758226443,30,21,9,0.25,2,1,50,0.10000000000000001,0.21519283758226443,,,,,21,3,3,0.75,0.25,0.91666666666666663,0.16666666666666666,1,50,50,450,0,500,0.10000000000000001,0,1,0.12406428678556064,,,,,detrend_window,0.8513904338153504
D500_F10_V01,500,10,common_grid,normalized,6,detrended_31,mean,0.0029712371547404443,-0.096879113566154557,0.15933529254158874,30,16,14,0.25,2,1,50,0.10000000000000001,0.15933529254158874,,,,,16,2,2,0.41666666666666669,0.25,0.58333333333333337,0.16666666666666666,0.66666666666666663,200,50,350,0,400,0.39999999999999997,0,0.80000000000000004,0.13257093522559049,,,,,detrend_window,0.96440489432703025
D500_F10_V01,500,10,common_grid,normalized,6,raw,mean,0.32435092940371762,-0.23715387661550644,0.59985158340633338,30,26,4,0.25,2,1,50,0.10000000000000001,0.59985158340633338,,,,,26,3,3,0.25,0.25,0.25,0.16666666666666666,0.33333333333333331,150,50,350,0,400,0.29999999999999999,0,0.80000000000000004,0.51880767523070093,,,,,detrend_window,0.13103448275862067
D500_F12_V01,500,12,d500_extension,absolute,6,detrended_101,mean,0.015684250006172219,-0.095782425422360706,0.14117409034171052,120,69,51,0.91666666666666663,6,7,162.5,0.32500000000000001,0.14117409034171052,,,,,69,7,7,0.58333333333333337,0.25,0.91666666666666663,0.16666666666666666,1,162.5,12.5,462.5,0,475,0.32500000000000001,0,0.94999999999999996,0.11216027759917088,,,,,detrend_window,0.92898117924855894
D500_F12_V01,500,12,d500_extension,absolute,6,detrended_31,mean,0.0071317136103267549,-0.09378391263462707,0.14335567167244725,120,66,54,0.58333333333333337,4,10,237.5,0.47499999999999998,0.14335567167244725,,,,,66,7,7,0.58333333333333337,0.083333333333333329,0.91666666666666663,0,1,237.5,12.5,462.5,0,475,0.47499999999999998,0,0.94999999999999996,0.10069151898980649,,,,,detrend_window,0.93198138759636084
D500_F12_V01,500,12,d500_extension,absolute,6,raw,mean,0.17833972135888548,-0.38275324301297203,0.3382154008616034,120,108,12,0.083333333333333329,1,15,362.5,0.72499999999999998,0.3382154008616034,,,,,108,11,11,0.25,0.083333333333333329,0.25,0,0.33333333333333331,312.5,12.5,412.5,0,425,0.625,0,0.84999999999999998,0.32550303001211994,,,,,detrend_window,0.17784568372803666
D500_F12_V01,500,12,d500_extension,normalized,6,detrended_101,mean,0.025336921216054936,-0.099839640558422857,0.16657885429223862,30,19,11,0.25,2,1,50,0.10000000000000001,0.16657885429223862,,,,,19,2,2,0.58333333333333326,0.25,0.91666666666666663,0.16666666666666666,1,200,50,350,0,400,0.39999999999999997,0,0.80000000000000004,0.12618574161672486,,,,,detrend_window,0.85406006674082335
D500_F12_V01,500,12,d500_extension,normalized,6,detrended_31,mean,-0.0039922585401567217,-0.11059420113825025,0.1331347910273154,30,14,16,0.25,2,1,50,0.10000000000000001,0.1331347910273154,,,,,14,2,2,0.5,0.25,0.75,0.16666666666666666,0.83333333333333337,200,50,350,0,400,0.39999999999999997,0,0.80000000000000004,0.11449578879736269,,,,,detrend_window,0.90166852057842073
D500_F12_V01,500,12,d500_extension,normalized,6,raw,mean,0.28280335521342087,-0.24233453733814939,0.4992755331021323,30,25,5,0.25,2,1,50,0.10000000000000001,0.4992755331021323,,,,,25,3,3,0.25,0.083333333333333329,0.25,0,0.33333333333333331,250,50,350,0,400,0.5,0,0.80000000000000004,0.45769805479221914,,,,,detrend_window,0.0086763070077864046
