scan_id,flow_mm_s,stride_frames,metric,metric_label,full_median,n_phase_records,selected_n_min,selected_n_median,selected_n_max,error_pct_median,error_pct_min,error_pct_max,abs_error_pct_median,abs_error_pct_p90,abs_error_pct_p95,abs_error_pct_max,abs_error_median,abs_error_max,within_1pct_n,within_1pct_fraction,within_2pct_n,within_2pct_fraction,within_5pct_n,within_5pct_fraction,within_10pct_n,within_10pct_fraction
flow07,7.0,50,q_vessel,Q_V,1673677772032.0164,50,8,10.0,10,0.42881429643541297,-18.98829252728573,17.616902700262642,4.4832082055054165,14.068692622430445,15.269668894841772,18.98829252728573,75034459209.4596,317802831317.59766,6,0.12,12,0.24,26,0.52,39,0.78
flow07,7.0,50,ri_tail,RI_tail,0.1532932083410471,50,8,10.0,10,-0.31408132892604085,-17.72887194042132,19.44208550789778,6.246471554702994,15.155586971609706,16.729685209607595,19.44208550789778,0.009575416654315105,0.029803396643466262,2,0.04,7,0.14,19,0.38,35,0.7
flow07,7.0,50,source_mean,Sbar_V,100827787.17296246,50,8,10.0,10,-1.8679159979546696,-17.765445008141313,21.770504834484914,6.412364128713593,15.730859444615245,17.36433639941634,21.770504834484914,6465444.85645473,21950718.280993953,1,0.02,5,0.1,17,0.34,35,0.7
flow10,10.0,2,q_tail,Q_T,1371539929611.8394,2,242,242.0,242,0.41801951900008194,-1.044887291448425,1.8809263294485887,1.4629068104485068,1.7973224256485725,1.8391243775485806,1.8809263294485887,20064351038.312256,25797655654.969727,0,0.0,2,1.0,2,1.0,2,1.0
flow10,10.0,2,q_vessel,Q_V,2336262125396.6445,2,242,242.0,242,-0.03104681022548996,-0.07192921881044517,0.009835598359465248,0.04088240858495521,0.06571985676534718,0.06882453778789617,0.07192921881044517,955120227.7202148,1680455096.1621094,2,1.0,2,1.0,2,1.0,2,1.0
flow10,10.0,2,ri_tail,RI_tail,0.1170343121650288,2,242,242.0,242,0.6375584628106901,-1.2187909233416472,2.4939078489630275,1.8563493861523375,2.3663961564008895,2.4301520026819583,2.4939078489630275,0.0021725657354631223,0.0029187278970635444,0,0.0,1,0.5,2,1.0,2,1.0
flow10,10.0,2,source_mean,Sbar_V,131878640.71632229,2,242,242.0,242,-0.18225152995348112,-0.5340003691365935,0.16949730922963133,0.35174883918311245,0.49755006314589734,0.5157752161412454,0.5340003691365935,463881.5878501311,704232.4282374829,2,1.0,2,1.0,2,1.0,2,1.0
flow10,10.0,5,q_tail,Q_T,1371539929611.8394,5,96,97.0,98,0.6975305284832582,-1.3694527707175164,3.6235753113646427,0.8800128016670066,2.7219262951057925,3.172750803235217,3.6235753113646427,12069726960.558838,49698782274.92261,3,0.6,4,0.8,5,1.0,5,1.0
flow10,10.0,5,q_vessel,Q_V,2336262125396.6445,5,96,97.0,98,-0.5640631269392112,-3.1618329676890635,2.5237362145773177,1.6383345064841806,2.9065942664443654,3.0342136170667144,3.1618329676890635,38275788562.293945,73868706092.42432,1,0.2,3,0.6,5,1.0,5,1.0
flow10,10.0,5,ri_tail,RI_tail,0.1170343121650288,5,96,97.0,98,0.7363372984027861,-2.4947261678682153,7.188196558630859,1.0078698177847363,5.310808402325803,6.24950248047833,7.188196558630859,0.0011795535087632952,0.008412656399463897,2,0.4,3,0.6,4,0.8,5,1.0
flow10,10.0,5,source_mean,Sbar_V,131878640.71632229,5,96,97.0,98,-1.1201911881140592,-3.894915846824642,3.9873088249389013,3.5534458319317785,3.9503516336931974,3.9688302293160493,3.9873088249389013,4686236.06174244,5258408.679491386,0,0.0,1,0.2,5,1.0,5,1.0
flow10,10.0,10,q_tail,Q_T,1371539929611.8394,10,47,48.5,49,-0.7919801566350464,-2.948886580791307,6.56719425301943,2.168731564418694,4.441827791933748,5.504511022476587,6.56719425301943,29745019372.0979,90071691435.33545,1,0.1,5,0.5,9,0.9,10,1.0
flow10,10.0,10,q_vessel,Q_V,2336262125396.6445,10,47,48.5,49,0.328147445914146,-5.818388021945517,8.18899544216669,1.2420039477387026,6.055448763967633,7.122222103067159,8.18899544216669,29016467826.95044,191316398965.79785,4,0.4,6,0.6,6,0.6,10,1.0
flow10,10.0,10,ri_tail,RI_tail,0.1170343121650288,10,47,48.5,49,0.04901809004808255,-5.579065500735918,12.308384535614666,1.6161674899499667,6.25199740422379,9.280190969919222,12.308384535614666,0.0018914705052977543,0.014405033179883397,3,0.3,6,0.6,8,0.8,9,0.9
flow10,10.0,10,source_mean,Sbar_V,131878640.71632229,10,47,48.5,49,-0.5352436041228397,-4.734183799512189,7.486098477490315,3.3652937289582754,5.00937526731,6.247736872400155,7.486098477490315,4438103.625861809,9872564.914799526,2,0.2,4,0.4,9,0.9,10,1.0
flow10,10.0,20,q_tail,Q_T,1371539929611.8394,20,23,24.0,25,-0.2510105581449663,-5.959832814805346,14.271981831403334,4.391270126375398,9.816975396272237,10.069321407825045,14.271981831403334,60228023200.35486,195745929564.6438,1,0.05,5,0.25,14,0.7,19,0.95
flow10,10.0,20,q_vessel,Q_V,2336262125396.6445,20,23,24.0,25,0.5596477516058606,-9.917409595704699,12.06371964969562,4.259945083857982,10.02249370108334,11.023024099501319,12.06371964969562,99523483556.87036,281840113089.8716,4,0.2,7,0.35,11,0.55,18,0.9
flow10,10.0,20,ri_tail,RI_tail,0.1170343121650288,20,23,24.0,25,0.5199906833234544,-8.23413927063317,13.98019778286103,3.743478267187092,8.352765252855072,9.648389027352618,13.98019778286103,0.004381154041049752,0.016361628314482013,5,0.25,7,0.35,11,0.55,19,0.95
flow10,10.0,20,source_mean,Sbar_V,131878640.71632229,20,23,24.0,25,-0.7219788745760609,-7.863520254854276,11.39990206794124,3.2380180221813086,7.5635060291040555,8.040339345508626,11.39990206794124,4270254.153802253,15034035.890192822,2,0.1,7,0.35,15,0.75,19,0.95
flow10,10.0,25,q_tail,Q_T,1371539929611.8394,25,18,19.0,20,-0.8044547869897672,-13.786373478471539,15.102079438283265,6.01666196500921,12.091760744964123,13.654915324071332,15.102079438283265,82520921279.86963,207131049697.7544,3,0.12,3,0.12,9,0.36,20,0.8
flow10,10.0,25,q_vessel,Q_V,2336262125396.6445,25,18,19.0,20,-0.9749090980951189,-16.211727713398183,16.22768967588819,4.571232261269301,11.005419410637844,15.487514797715086,16.22768967588819,106795967983.94727,379121367724.67725,5,0.2,9,0.36,14,0.56,22,0.88
flow10,10.0,25,ri_tail,RI_tail,0.1170343121650288,25,18,19.0,20,0.16702505107490437,-17.734317518762506,15.593340647265991,5.174909584755634,13.163224113815568,15.296424562732657,17.734317518762506,0.006056419837680904,0.0207552365252459,4,0.16,6,0.24,11,0.44,19,0.76
flow10,10.0,25,source_mean,Sbar_V,131878640.71632229,25,18,19.0,20,-0.07014600157083557,-11.88648436857192,9.602914954369902,5.236055429432329,9.143567396691708,10.205270349800122,11.88648436857192,6905238.727488548,15675734.014230773,5,0.2,7,0.28,12,0.48,23,0.92
flow10,10.0,50,q_tail,Q_T,1371539929611.8394,50,8,10.0,10,-0.17048055500539916,-17.689689081542127,22.203450984728498,8.005204640713295,13.195009287951354,16.67517826302227,22.203450984728498,109794578094.52283,304529196007.3445,5,0.1,8,0.16,16,0.32,31,0.62
flow10,10.0,50,q_vessel,Q_V,2336262125396.6445,50,8,10.0,10,0.3000721765521345,-17.95540920369372,17.76732962614057,5.915427400700141,11.552292116770522,14.883838872322231,17.95540920369372,138199889917.89258,419485424685.87964,7,0.14,13,0.26,20,0.4,41,0.82
flow10,10.0,50,ri_tail,RI_tail,0.1170343121650288,50,8,10.0,10,0.22361902098447556,-25.140883381991177,21.96237566858117,5.235406950621215,16.083882007804597,20.90677818846922,25.140883381991177,0.006127222513699647,0.029423459938325403,6,0.12,11,0.22,23,0.46,37,0.74
flow10,10.0,50,source_mean,Sbar_V,131878640.71632229,50,8,10.0,10,0.2760497110406933,-12.626105929386682,26.190148047593265,5.2560929624589505,12.647537706606284,15.839191309128603,26.190148047593265,6931663.95367714,34539211.24675842,3,0.06,7,0.14,24,0.48,40,0.8
