scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D500_F07_V01,500,7,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.34746044940436105,477
D500_F07_V01,500,7,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.27676892182624996,477
D500_F07_V01,500,7,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.34227792324792861,477
D500_F07_V01,500,7,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.37731382124176732,477
D500_F07_V01,500,7,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.41503971921128119,477
D500_F07_V01,500,7,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.41390020917185055,477
D500_F07_V01,500,7,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.29382088352827507,477
D500_F07_V01,500,7,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.39519736212160705,477
D500_F07_V01,500,7,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.58592531510117263,477
D500_F07_V01,500,7,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.70435220744964899,477
D500_F09_V01,500,9,d500_extension,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.54642648310337283,482
D500_F09_V01,500,9,d500_extension,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.52814223822702988,482
