scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,lag,rho,n_pairs
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,30,0.085970909018861869,448
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,31,0.020850995035932674,447
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,32,0.067637372636660212,447
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,33,0.069372144746844874,445
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,34,0.057987185043384362,445
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,35,0.075832424764129047,444
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,36,0.047339557937050684,442
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,37,0.062544611485251589,441
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,38,0.055981896471732136,440
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,39,-0.043847829417368527,440
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,40,0.0012863718700783689,438
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,41,0.10314720873495851,437
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,42,0.069336560120200952,436
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,43,0.051202216954854572,436
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,44,0.002696318639405104,435
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,45,-0.00089266905993771442,434
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,46,0.014122030407345738,433
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,47,-0.013760025529848171,432
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,48,-0.087481419168935218,431
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,49,-0.014521507300247871,431
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,50,-0.10633130237692195,429
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-50,-0.065751135453002332,429
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-49,0.037698499907154175,431
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-48,-0.020650211381940099,431
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-47,0.010182235271432008,432
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-46,-0.030545804035353973,433
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-45,-0.055758956087564704,434
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-44,-0.034527219664386932,435
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-43,-0.046175466512151292,436
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-42,-0.026322994451100545,436
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-41,0.053782536440853915,437
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-40,0.018285740481340348,438
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-39,0.027501486645376445,440
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-38,0.086011974516876463,440
D128_F01_V01,128,1,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,-37,-0.010722141643994402,441
