scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D128_F05_V01,128,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_500um,500,mean,0.43379479421822542,491
D128_F05_V01,128,5,common_grid,detrended_51,middle_q_raw,tail_q_raw_100um,100,q,0.38528317106839083,491
D128_F05_V01,128,5,common_grid,detrended_51,middle_q_raw,tail_q_raw_500um,500,q,0.36023876849044917,491
D128_F05_V01,128,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_100um,100,mean,0.34547953037926304,491
D128_F05_V01,128,5,common_grid,detrended_51,lower_mean_raw,tail_mean_raw_500um,500,mean,0.34990266187979796,491
D128_F05_V01,128,5,common_grid,detrended_51,lower_q_raw,tail_q_raw_100um,100,q,0.36540639127601365,491
D128_F05_V01,128,5,common_grid,detrended_51,lower_q_raw,tail_q_raw_500um,500,q,0.38275543394789452,491
D128_F05_V01,128,5,common_grid,detrended_51,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.38100587284423698,491
D128_F05_V01,128,5,common_grid,detrended_51,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.39738026186175063,491
D128_F05_V01,128,5,common_grid,detrended_51,source_area,tail_q_raw_100um,100,area_vs_q,0.43084869555718186,491
D128_F05_V01,128,5,common_grid,detrended_51,source_area,tail_q_raw_500um,500,area_vs_q,0.79195016237280724,491
D128_F05_V01,128,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_100um,100,mean,0.47729361036540269,491
D128_F05_V01,128,5,common_grid,detrended_101,source_mean_raw,tail_mean_raw_500um,500,mean,0.50636940867182534,491
D128_F05_V01,128,5,common_grid,detrended_101,source_q_raw,tail_q_raw_100um,100,q,0.44513981609943726,491
D128_F05_V01,128,5,common_grid,detrended_101,source_q_raw,tail_q_raw_500um,500,q,0.43984880761464795,491
D128_F05_V01,128,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_100um,100,mean,0.33975634049506526,491
D128_F05_V01,128,5,common_grid,detrended_101,upper_mean_raw,tail_mean_raw_500um,500,mean,0.36469071012048609,491
D128_F05_V01,128,5,common_grid,detrended_101,upper_q_raw,tail_q_raw_100um,100,q,0.30911327973661012,491
D128_F05_V01,128,5,common_grid,detrended_101,upper_q_raw,tail_q_raw_500um,500,q,0.29474900733031789,491
D128_F05_V01,128,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_100um,100,mean,0.3950476958241545,491
D128_F05_V01,128,5,common_grid,detrended_101,middle_mean_raw,tail_mean_raw_500um,500,mean,0.43728690438056522,491
D128_F05_V01,128,5,common_grid,detrended_101,middle_q_raw,tail_q_raw_100um,100,q,0.37926821053062698,491
D128_F05_V01,128,5,common_grid,detrended_101,middle_q_raw,tail_q_raw_500um,500,q,0.38099869809345904,491
D128_F05_V01,128,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_100um,100,mean,0.36134253498169844,491
D128_F05_V01,128,5,common_grid,detrended_101,lower_mean_raw,tail_mean_raw_500um,500,mean,0.38019112316763104,491
D128_F05_V01,128,5,common_grid,detrended_101,lower_q_raw,tail_q_raw_100um,100,q,0.37255758993081778,491
D128_F05_V01,128,5,common_grid,detrended_101,lower_q_raw,tail_q_raw_500um,500,q,0.39823419156924628,491
D128_F05_V01,128,5,common_grid,detrended_101,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.34763631432026793,491
D128_F05_V01,128,5,common_grid,detrended_101,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.35188907905799027,491
D128_F05_V01,128,5,common_grid,detrended_101,source_area,tail_q_raw_100um,100,area_vs_q,0.43639212903350233,491
D128_F05_V01,128,5,common_grid,detrended_101,source_area,tail_q_raw_500um,500,area_vs_q,0.77555714456483671,491
D128_F07_V01,128,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_100um,100,mean,0.47451418115594401,493
D128_F07_V01,128,7,common_grid,detrended_31,source_mean_raw,tail_mean_raw_500um,500,mean,0.53635172131347397,493
D128_F07_V01,128,7,common_grid,detrended_31,source_q_raw,tail_q_raw_100um,100,q,0.4577274945281668,493
D128_F07_V01,128,7,common_grid,detrended_31,source_q_raw,tail_q_raw_500um,500,q,0.47972014729965828,493
D128_F07_V01,128,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_100um,100,mean,0.38785206222325824,493
D128_F07_V01,128,7,common_grid,detrended_31,upper_mean_raw,tail_mean_raw_500um,500,mean,0.4298554078598561,493
D128_F07_V01,128,7,common_grid,detrended_31,upper_q_raw,tail_q_raw_100um,100,q,0.3902947122986572,493
D128_F07_V01,128,7,common_grid,detrended_31,upper_q_raw,tail_q_raw_500um,500,q,0.40072311323703907,493
D128_F07_V01,128,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_100um,100,mean,0.41884330769543543,493
D128_F07_V01,128,7,common_grid,detrended_31,middle_mean_raw,tail_mean_raw_500um,500,mean,0.46912800806656219,493
D128_F07_V01,128,7,common_grid,detrended_31,middle_q_raw,tail_q_raw_100um,100,q,0.3606078206680951,493
