scan_id,flow_mm_s,metric,metric_label,lag_frames,pair_count,acf
flow01,1.0,source_mean,Sbar_V,112,369,0.07760557973287711
flow01,1.0,source_mean,Sbar_V,113,368,0.053875591443954034
flow01,1.0,source_mean,Sbar_V,114,367,0.021778198704755624
flow01,1.0,source_mean,Sbar_V,115,366,0.016788823817460892
flow01,1.0,source_mean,Sbar_V,116,365,-0.018120547309903628
flow01,1.0,source_mean,Sbar_V,117,364,0.01710492051679816
flow01,1.0,source_mean,Sbar_V,118,363,-0.040475676680072493
flow01,1.0,source_mean,Sbar_V,119,362,-0.017874422686812143
flow01,1.0,source_mean,Sbar_V,120,361,0.0002525637686488268
flow01,1.0,source_mean,Sbar_V,121,360,0.10259646869015838
flow01,1.0,source_mean,Sbar_V,122,359,-0.004401306507433154
flow01,1.0,source_mean,Sbar_V,123,358,-0.012236073796436861
flow01,1.0,source_mean,Sbar_V,124,357,0.002882153624716173
flow01,1.0,source_mean,Sbar_V,125,356,0.025869999146282012
flow01,1.0,source_mean,Sbar_V,126,356,0.016309867429732405
flow01,1.0,source_mean,Sbar_V,127,354,0.01801258000153105
flow01,1.0,source_mean,Sbar_V,128,353,-0.0719204709872846
flow01,1.0,source_mean,Sbar_V,129,352,-0.041710469268755504
flow01,1.0,source_mean,Sbar_V,130,352,-0.09164993785054967
flow01,1.0,source_mean,Sbar_V,131,351,-0.09302658486504894
flow01,1.0,source_mean,Sbar_V,132,351,-0.08034885964559861
flow01,1.0,source_mean,Sbar_V,133,349,-0.009040658639878286
flow01,1.0,source_mean,Sbar_V,134,348,0.0165271321192349
flow01,1.0,source_mean,Sbar_V,135,347,0.10681422031742
flow01,1.0,source_mean,Sbar_V,136,347,8.183546841156106e-05
flow01,1.0,source_mean,Sbar_V,137,345,0.014624889645423555
flow01,1.0,source_mean,Sbar_V,138,344,0.054519895380979615
flow01,1.0,source_mean,Sbar_V,139,343,0.011466555624997283
flow01,1.0,source_mean,Sbar_V,140,343,0.006399833672892745
flow01,1.0,source_mean,Sbar_V,141,341,0.08263476365890471
flow01,1.0,source_mean,Sbar_V,142,341,0.04114230607830506
flow01,1.0,source_mean,Sbar_V,143,339,0.053326884561819374
flow01,1.0,source_mean,Sbar_V,144,339,-0.00616514202388772
flow01,1.0,source_mean,Sbar_V,145,337,-0.022215622304857865
flow01,1.0,source_mean,Sbar_V,146,336,-0.05548308149715363
flow01,1.0,source_mean,Sbar_V,147,335,0.022152447214820785
flow01,1.0,source_mean,Sbar_V,148,335,-0.08000048009286669
flow01,1.0,source_mean,Sbar_V,149,334,-0.026630900337858424
flow01,1.0,source_mean,Sbar_V,150,334,-0.017467365448410627
flow01,1.0,source_mean,Sbar_V,151,332,0.00277010602450876
flow01,1.0,source_mean,Sbar_V,152,331,0.012321121447984598
flow01,1.0,source_mean,Sbar_V,153,330,0.051809551949729526
flow01,1.0,source_mean,Sbar_V,154,329,0.11129125393949067
flow01,1.0,source_mean,Sbar_V,155,328,0.04927382815695917
flow01,1.0,source_mean,Sbar_V,156,328,0.08818216323103285
flow01,1.0,source_mean,Sbar_V,157,326,0.12183061457106188
flow01,1.0,source_mean,Sbar_V,158,325,0.11892746566590409
flow01,1.0,source_mean,Sbar_V,159,324,0.09334747537540741
flow01,1.0,source_mean,Sbar_V,160,324,0.09516722921542602
flow01,1.0,source_mean,Sbar_V,161,322,0.10906959259691085
flow01,1.0,source_mean,Sbar_V,162,321,0.09660893650774138
flow01,1.0,source_mean,Sbar_V,163,320,0.08862735327575609
flow01,1.0,source_mean,Sbar_V,164,319,0.052712632410156515
flow01,1.0,source_mean,Sbar_V,165,318,0.04928871201808771
flow01,1.0,source_mean,Sbar_V,166,317,0.0053648896814375265
flow01,1.0,source_mean,Sbar_V,167,316,0.02803742979030734
flow01,1.0,source_mean,Sbar_V,168,315,-0.017589905754326205
flow01,1.0,source_mean,Sbar_V,169,314,0.0006986491141068938
flow01,1.0,source_mean,Sbar_V,170,313,-0.021326011428416364
flow01,1.0,source_mean,Sbar_V,171,312,-0.014662666657916637
flow01,1.0,source_mean,Sbar_V,172,311,0.03791814273881301
flow01,1.0,source_mean,Sbar_V,173,310,0.0004644786006556037
flow01,1.0,source_mean,Sbar_V,174,309,-0.013386314623309456
flow01,1.0,source_mean,Sbar_V,175,308,0.013251296309761976
flow01,1.0,source_mean,Sbar_V,176,307,0.07481066502831928
flow01,1.0,source_mean,Sbar_V,177,306,0.10096459447111579
flow01,1.0,source_mean,Sbar_V,178,305,0.056663841968359586
flow01,1.0,source_mean,Sbar_V,179,304,0.1103654940679034
flow01,1.0,source_mean,Sbar_V,180,303,0.1115188698154847
flow01,1.0,source_mean,Sbar_V,181,302,0.011557318305637047
flow01,1.0,source_mean,Sbar_V,182,302,0.01318364847371265
flow01,1.0,source_mean,Sbar_V,183,300,0.03430820656061865
flow01,1.0,source_mean,Sbar_V,184,300,0.04602788638581108
flow01,1.0,source_mean,Sbar_V,185,298,0.018891833541358972
flow01,1.0,source_mean,Sbar_V,186,297,0.04386428642428272
flow01,1.0,source_mean,Sbar_V,187,296,0.09906588572281831
flow01,1.0,source_mean,Sbar_V,188,296,0.08227516617966545
flow01,1.0,source_mean,Sbar_V,189,294,0.06665199366855089
flow01,1.0,source_mean,Sbar_V,190,293,0.08400550706791725
flow01,1.0,source_mean,Sbar_V,191,292,0.08544652756785794
flow01,1.0,source_mean,Sbar_V,192,291,0.02430858443972627
flow01,1.0,source_mean,Sbar_V,193,290,0.06433217599908903
flow01,1.0,source_mean,Sbar_V,194,289,0.028848804528913502
flow01,1.0,source_mean,Sbar_V,195,288,0.06333620305734247
flow01,1.0,source_mean,Sbar_V,196,287,0.02043915806554042
flow01,1.0,source_mean,Sbar_V,197,286,0.008234223611789228
flow01,1.0,source_mean,Sbar_V,198,285,-0.021711259084670774
flow01,1.0,source_mean,Sbar_V,199,284,-0.0391727580898913
flow01,1.0,source_mean,Sbar_V,200,283,-0.0007757051381385321
flow01,1.0,q_tail,Q_T,0,486,1.0
flow01,1.0,q_tail,Q_T,1,475,0.4907788297929636
flow01,1.0,q_tail,Q_T,2,474,0.412631431032682
flow01,1.0,q_tail,Q_T,3,473,0.32632505022368574
flow01,1.0,q_tail,Q_T,4,474,0.27341518071164556
flow01,1.0,q_tail,Q_T,5,472,0.16798213717762003
flow01,1.0,q_tail,Q_T,6,472,0.18096314196475852
flow01,1.0,q_tail,Q_T,7,470,0.16226880169868782
flow01,1.0,q_tail,Q_T,8,470,0.15214387995704307
flow01,1.0,q_tail,Q_T,9,469,0.15973939455536826
flow01,1.0,q_tail,Q_T,10,468,0.13428403804454828
flow01,1.0,q_tail,Q_T,11,467,0.1674130552427451
flow01,1.0,q_tail,Q_T,12,466,0.11615004387571337
flow01,1.0,q_tail,Q_T,13,465,0.09303184473367564
flow01,1.0,q_tail,Q_T,14,464,0.032311917500248956
flow01,1.0,q_tail,Q_T,15,463,0.007296743582962972
flow01,1.0,q_tail,Q_T,16,462,0.06100681495117018
flow01,1.0,q_tail,Q_T,17,461,0.1271932165870553
